,history_id,station_name,province,lon,lat,elevation (m),Tmean,Tmin (degC),Tmax (degC),HDD (degC-day),rlon,rlat
0,15,CHEMAINUS,BC,-123.742,48.935,75,11,-3,25,2661,-17.245770999404836,4.407282646003369
1,26,COWICHAN LAKE FORESTRY,BC,-124.133,48.8244,177,10,-5,23,3041,-17.525926516978938,4.3892107164985825
2,36,DUNCAN KELVIN CREEK,BC,-123.728,48.7347,103,10,-5,22,2948,-17.303867938119573,4.215322145055859
3,42,ESQUIMALT HARBOUR,BC,-123.439,48.431999999999995,3,10,-2,19,2934,-17.22336588045333,3.866425232576927
4,58,MAYNE ISLAND,BC,-123.32,48.8447,28,10,-4,23,2853,-17.013034013429962,4.230411485119604
5,71,PENDER ISLAND,BC,-123.3,48.7667,26,11,-3,23,2614,-17.026181374218073,4.152401361104286
6,73,POINT-NO-POINT,BC,-123.991,48.4058,25,10,0,19,2751,-17.578440910942895,3.963422315456985
7,74,PORT RENFREW,BC,-124.32600000000001,48.5917,10,9,-3,21,3163,-17.725059953436716,4.213316731602393
8,76,RACE ROCKS LIGHTSTATION,BC,-123.53299999999999,48.3,5,10,-3,17,3043,-17.326055028011574,3.7623786139938704
9,78,SAANICHTON CDA,BC,-123.419,48.6217,61,10,-3,23,2832,-17.148279564593953,4.041211914509844
10,83,SALTSPRING IS CUSHEON LK,BC,-123.477,48.8203,108,9,-7,22,3318,-17.11894825465191,4.241337519531197
11,90,SATURNA ISLAND CS,BC,-123.045,48.7839,24,11,-4,21,2770,-16.861279139610314,4.113870510243994
12,91,SHAWNIGAN LAKE,BC,-123.626,48.6469,159,10,-6,24,3009,-17.269400328837698,4.110152086638713
13,93,SHERINGHAM POINT,BC,-123.921,48.3767,7,10,-1,20,2883,-17.544311929153427,3.920431847725504
14,106,VICTORIA UNIVERSITY CS,BC,-123.305,48.457,60,11,-2,21,2621,-17.13098660583699,3.860863145810521
15,109,VICTORIA GONZALES HTS,BC,-123.325,48.4131,70,11,-2,23,2716,-17.157965052632917,3.823732054743596
16,121,VICTORIA MARINE,BC,-123.75,48.3667,32,9,-4,19,3180,-17.440320329245736,3.8731095045639248
17,129,WILLIAM HEAD,BC,-123.539,48.3397,12,10,-2,20,2721,-17.31669566203045,3.801170263662011
18,149,ALERT BAY,BC,-126.93299999999999,50.5833,59,9,-4,18,3377,-18.602265614133806,6.6747472272446595
19,159,CAMPBELL RIVER A,BC,-125.273,49.9519,109,9,-7,24,3272,-17.835905794927697,5.703163327113734
20,168,CAPE MUDGE,BC,-125.195,49.9985,5,10,-3,23,2909,-17.772274199447,5.7292229190181025
21,170,CHATHAM POINT,BC,-125.446,50.3332,23,10,-4,20,3103,-17.80527022983485,6.099084371860609
22,174,COMOX A,BC,-124.9,49.7167,26,10,-4,23,2952,-17.69177543345937,5.398827057118161
23,176,COOMBS,BC,-124.429,49.3058,98,9,-5,23,3284,-17.545222341415535,4.907850733280436
24,177,CORTES ISLAND,BC,-125.03299999999999,50.0833,6,10,-5,23,2849,-17.644526660186763,5.772355128433861
25,179,CORTES ISLAND TIBER BAY,BC,-124.949,50.0714,15,10,-4,22,3027,-17.597887925199913,5.742449973970442
26,203,LITTLE QUALICUM HATCHERY,BC,-124.512,49.3528,30,9,-6,22,3265,-17.58015042905721,4.970492681486545
27,209,MUD BAY,BC,-124.794,49.4708,4,10,-6,23,3091,-17.71243915585017,5.144338579927795
28,214,NANAIMO A,BC,-123.87,49.0544,28,10,-5,24,2982,-17.285246670498605,4.547856150701866
29,226,PINE ISLAND,BC,-127.728,50.9758,28,9,-2,17,3270,-18.92339385005706,7.227129819046011
30,228,PORT HARDY A,BC,-127.366,50.6803,22,8,-4,18,3469,-18.822471420345344,6.867169200978581
31,236,QUALICUM R FISH RESEARCH,BC,-124.617,49.3938,8,10,-4,22,3079,-17.630534663570668,5.032427849855934
32,248,UPPER CAMPBELL LAKE,BC,-125.633,49.9,549,8,-9,25,3588,-18.072241886765422,5.736421768491468
33,249,ENTRANCE ISLAND,BC,-123.809,49.2089,7,11,-1,21,2636,-17.195737935424567,4.680156506521059
34,260,AMPHITRITE POINT,BC,-125.541,48.9211,27,10,-1,19,2905,-18.364311095688628,4.79980848701342
35,264,BAMFIELD EAST,BC,-125.117,48.8333,4,10,-2,20,3071,-18.133245871845638,4.619705458344962
36,268,CAPE BEALE LIGHT,BC,-125.21600000000001,48.7861,26,10,-1,20,2979,-18.211071960248056,4.598239668615089
37,270,CAPE SCOTT,BC,-128.42700000000002,50.7822,72,9,-2,17,3213,-19.408809155479275,7.217536626163485
38,277,ESTEVAN POINT,BC,-126.54299999999999,49.3833,6,10,-1,18,3032,-18.811593513119927,5.466629246781768
39,280,GOLD RIVER TOWNSITE,BC,-126.055,49.7789,119,10,-7,24,3263,-18.371201899434844,5.720612188164001
40,298,NITINAT RIVER HATCHERY,BC,-124.655,48.8594,15,10,-4,23,3115,-17.838013524950405,4.539017149256139
41,299,NOOTKA LIGHTSTATION,BC,-126.617,49.6,16,10,-1,22,2848,-18.77692499938009,5.685898010188604
42,300,PACHENA POINT,BC,-125.09700000000001,48.7228,37,10,-1,20,3112,-18.159479475326084,4.511538415015823
43,302,PORT ALBERNI A,BC,-124.833,49.25,2,10,-6,23,3077,-17.81291919406879,4.945895438594795
44,309,QUATSINO,BC,-127.65299999999999,50.5336,3,9,-3,20,3144,-19.048079500547292,6.799956018947416
45,310,QUATSINO LIGHTSTATION,BC,-128.033,50.4411,21,10,-2,21,2912,-19.308697608225035,6.806457441198407
46,319,TOFINO A,BC,-125.773,49.0822,24,10,-2,20,3108,-18.449748667971477,5.0044347021713405
47,326,UCLUELET KENNEDY CAMP,BC,-125.527,48.9453,40,10,-2,20,3026,-18.34709396132917,4.819196149186257
48,354,GIBSONS GOWER POINT,BC,-123.541,49.3856,34,11,-4,23,2782,-16.97143584939462,4.788781407389454
49,365,MALIBU JERVIS INLET,BC,-123.854,50.165,18,10,-3,24,2981,-16.902537190674217,5.591034476445283
50,366,MERRY ISLAND LIGHTSTATION,BC,-123.913,49.4675,7,11,-2,23,2590,-17.173074384200916,4.946532338915584
51,376,POWELL RIVER A,BC,-124.5,49.8342,130,10,-5,22,3080,-17.40753530712463,5.420220326338664
52,391,SQUAMISH STP,BC,-123.15,49.7333,6,10,-8,23,2988,-16.61639013198243,5.033907426208861
53,392,SQUAMISH STP CENTRAL,BC,-123.16,49.6983,4,10,-6,23,2971,-16.633988128152563,5.002931842464856
54,393,SQUAMISH UPPER,BC,-123.281,49.8958,46,9,-10,23,3384,-16.64324273203796,5.2151149274009825
55,395,SQUAMISH AIRPORT,BC,-123.161,49.7832,54,10,-7,23,3244,-16.606789185471683,5.08339526237996
56,399,TEXADA ISLAND A,BC,-124.51700000000001,49.7,97,10,-6,23,3061,-17.464000411005863,5.297869560281184
57,402,WHISTLER,BC,-122.955,50.1289,658,7,-16,23,4188,-16.368037148016132,5.367198301998756
58,409,CAPE ST JAMES,BC,-131.017,51.9333,92,9,-4,17,3293,-20.436114299632873,8.9221102400567
59,417,LANGARA,BC,-133.058,54.2552,43,8,-4,16,3654,-20.54536787529786,11.545163694436308
60,432,SANDSPIT A,BC,-131.813,53.2539,6,9,-4,19,3358,-20.314453931732185,10.323304131822256
61,439,TLELL,BC,-131.95,53.5,5,8,-6,19,3659,-20.282238138821803,10.580676921688248
62,440,SEWALL MASSET INLET,BC,-132.299,53.7637,3,9,-5,20,3624,-20.356343588573555,10.907882409417866
63,441,ADDENBROKE ISLAND,BC,-127.86399999999999,51.6035,21,9,-4,19,3186,-18.761637319688077,7.83993124127299
64,449,BELLA COOLA,BC,-126.685,52.3706,18,8,-13,22,3580,-17.79113416591288,8.278348998002409
65,450,BELLA COOLA A,BC,-126.596,52.3875,36,9,-13,23,3462,-17.733803823622914,8.274041871210073
66,455,BOAT BLUFF,BC,-128.524,52.6431,11,9,-6,22,3338,-18.73384631813608,8.955361509771853
67,456,BONILLA ISLAND,BC,-130.638,53.4928,16,9,-5,17,3336,-19.566051581903263,10.244511347696957
68,462,DRYAD POINT,BC,-128.112,52.185,4,9,-5,20,3108,-18.679171105043885,8.435665507273315
69,464,EGG ISLAND,BC,-127.835,51.2472,14,9,-4,17,3387,-18.881920419341203,7.503677578087072
70,469,GREEN ISLAND,BC,-130.708,54.5686,12,9,-7,19,3457,-19.14849221056054,11.239871559683275
71,474,IVORY ISLAND,BC,-128.407,52.2697,10,9,-4,19,3234,-18.814523845819107,8.583672151048917
72,476,KILDALA,BC,-128.483,53.8333,31,7,-15,22,4046,-18.239550515214027,10.041414396418308
73,481,KITIMAT TOWNSITE,BC,-128.634,54.0536,98,7,-15,24,3880,-18.23487841995713,10.278921942378743
74,489,MCINNES ISLAND,BC,-128.719,52.2617,26,9,-5,17,3291,-18.9954872190085,8.650836671452103
75,500,PRINCE RUPERT A,BC,-130.445,54.2925,35,8,-10,18,3779,-19.12359427311639,10.925168419012316
76,517,STEWART A,BC,-129.985,55.9361,7,6,-15,21,4294,-18.18701005126701,12.314069788778712
77,520,STUIE TWEEDSMUIR LODGE,BC,-126.06700000000001,52.3681,162,8,-16,25,3665,-17.437184206678914,8.13814312951502
78,522,TERRACE A,BC,-128.577,54.4664,217,7,-17,23,4247,-18.038806278710556,10.64544044520589
79,523,TERRACE PCC,BC,-128.625,54.5019,67,7,-15,23,3886,-18.0506950968583,10.689044309420586
80,529,TRIPLE ISLAND,BC,-130.88,54.2947,21,9,-5,17,3407,-19.35780026210397,11.03285666405247
81,541,BABINE LAKE PINKUT CREEK,BC,-125.46,54.4464,713,4,-24,21,5178,-16.339207248587513,9.947702498303515
82,550,HAZELTON TEMLEHAN,BC,-127.73299999999999,55.2,122,5,-29,21,4853,-17.292490488900462,11.13261468758395
83,572,ROSSWOOD,BC,-128.8,54.85,183,6,-20,22,4278,-18.005483786838838,11.048822599343731
84,575,SMITHERS A,BC,-127.18299999999999,54.8247,522,4,-24,21,5035,-17.140960439352252,10.665533425795687
85,584,TOPLEY LANDING,BC,-126.163,54.8158,722,3,-26,21,5288,-16.589275167373547,10.439091054964168
86,611,KLEENA KLEENE 2,BC,-124.99,51.9778,914,3,-29,20,5448,-16.954030680868968,7.538571356266631
87,626,OOTSA L SKINS L SPILLWAY,BC,-125.99700000000001,53.7722,861,3,-24,19,5328,-16.88310733938605,9.431757678723434
88,629,PEMBERTON AIRPORT CS,BC,-122.734,50.3056,204,9,-13,23,3627,-16.176289528948576,5.488780882029941
89,642,TAHTSA LAKE WEST,BC,-127.7,53.6167,863,3,-22,18,5525,-17.890827572639445,9.662620634966355
90,643,TAKYSIE LAKE,BC,-125.87,53.8725,884,2,-28,19,5882,-16.775478548884536,9.498161130648256
91,647,TATLAYOKO LAKE,BC,-124.405,51.6747,870,4,-27,20,5086,-16.71753132325283,7.129216746708458
92,655,BARKERVILLE,BC,-121.515,53.0692,1283,2,-26,19,5722,-14.577189886692334,7.873275871272565
93,662,BURNS LAKE DECKER LAKE,BC,-125.959,54.3832,713,2,-30,17,5781,-16.63738722118312,9.993147522311885
94,664,CAMILLE LAKE,BC,-121.96700000000001,52.4167,857,4,-31,21,5213,-15.044464073760416,7.338383497152866
95,667,CRESCENT SPUR,BC,-120.7,53.6,686,6,-25,21,4647,-13.945921183040477,8.2309107989876
96,672,DUNSTER,BC,-119.85,53.1333,725,4,-30,20,4908,-13.595093605721544,7.635677713170569
97,678,FORT FRASER 13S,BC,-124.583,53.8833,701,3,-32,21,5433,-16.05228750274784,9.24013366997927
98,679,FORT ST JAMES,BC,-124.286,54.4553,691,4,-30,21,5312,-15.687084417366203,9.717265372311257
99,680,FORT ST JAMES A,BC,-124.25,54.4167,716,3,-30,20,5477,-15.68054825705745,9.67382747036811
100,684,HIXON,BC,-122.699,53.5314,551,5,-29,22,4679,-15.1078391603984,8.535411084208292
101,699,LIKELY,BC,-121.53299999999999,52.6,724,5,-26,21,4866,-14.733804900951823,7.430360953455115
102,703,MCBRIDE ELDER CREEK,BC,-120.353,53.4234,733,5,-25,21,4665,-13.799940916443147,8.000952813842774
103,705,MCBRIDE NORTH,BC,-120.25,53.3667,771,5,-26,22,4939,-13.757534379875342,7.92868034569788
104,711,MOUNT ROBSON RANCH,BC,-119.23299999999999,53.0167,869,4,-28,21,5332,-13.270245700635696,7.418240992223226
105,724,PRINCE GEORGE A,BC,-122.679,53.8908,691,4,-29,22,5042,-14.978951097074027,8.871679997996239
106,728,PRINCE GEORGE 15NW,BC,-122.736,54.0531,762,4,-29,22,5315,-14.957868580247082,9.03609287570386
107,731,PRINCE GEORGE STP,BC,-122.76700000000001,53.88,579,5,-27,21,4704,-15.032157730656927,8.87826046466807
108,737,QUESNEL A,BC,-122.51,53.0261,545,5,-27,23,4645,-15.164130981795742,8.020634284705773
109,747,SPOKIN LAKE 4E,BC,-121.686,52.1836,1033,3,-28,20,5462,-14.953217742857733,7.063303973997932
110,752,TWAN CREEK,BC,-122.617,52.4664,914,3,-30,21,5470,-15.407418708929029,7.511368592595151
111,759,WILLIAMS LAKE A,BC,-122.054,52.1831,940,4,-27,22,4979,-15.169367061339733,7.133331673139345
112,763,WILLIAMS LAKE RIVER,BC,-122.149,52.1281,585,6,-27,24,4320,-15.242580282510573,7.099506372408872
113,767,VANDERHOOF,BC,-124.01700000000001,54.0333,638,4,-32,20,5049,-15.683230054256573,9.266958981084832
114,772,FRASER LAKE NORTH SHORE,BC,-124.84700000000001,54.0783,674,4,-30,22,5238,-16.131142824603266,9.476930374662293
115,779,WINEGLASS RANCH,BC,-122.65,51.85,488,6,-28,25,4351,-15.626505845796654,6.934204156514658
116,782,ABBOTSFORD A,BC,-122.36,49.0253,59,10,-7,24,2850,-16.35606704872496,4.198174141908334
117,789,AGASSIZ CDA,BC,-121.76,49.2431,15,11,-10,26,2841,-15.91382619343588,4.282087444883862
118,804,BUNTZEN BAY,BC,-122.863,49.3847,10,11,-3,23,2784,-16.553165661100365,4.643765710670216
119,814,BURNABY MTN TERMINAL,BC,-122.93299999999999,49.2667,137,11,-7,26,2776,-16.634725554060687,4.546831998043405
120,827,CHILLIWACK,BC,-121.925,49.1722,11,11,-7,24,2758,-16.03865985659232,4.24817729074097
121,838,CLOVERDALE EAST,BC,-122.698,49.1092,50,12,-5,23,2682,-16.539751080453726,4.348260777208051
122,845,CHILLIWACK R HATCHERY,BC,-121.704,49.08,225,9,-8,24,3228,-15.929488710453215,4.1156583903364785
123,875,HANEY EAST,BC,-122.55799999999999,49.2044,31,10,-8,23,2998,-16.42221087748146,4.409177694832759
124,878,HANEY UBC RF ADMIN,BC,-122.573,49.2645,147,10,-8,25,3016,-16.412284099721834,4.469260897504862
125,881,HATZIC LAKE,BC,-122.25,49.1667,25,11,-8,24,2750,-16.242734729678006,4.309566853419468
126,896,LAIDLAW,BC,-121.579,49.3564,37,11,-11,26,2954,-15.766173011136742,4.3534327670116
127,910,MAPLE RIDGE KANAKA CREEK,BC,-122.507,49.2111,76,10,-7,23,3016,-16.388393899957713,4.4049085695262455
128,913,MISSION WEST ABBEY,BC,-122.271,49.1525,197,10,-8,25,2940,-16.260296122953626,4.3004251026113405
129,940,PITT MEADOWS CS,BC,-122.69,49.2083,5,10,-6,22,2877,-16.502915772943545,4.440452463283688
130,942,PITT POLDER,BC,-122.631,49.2732,5,10,-8,23,3074,-16.445466360704515,4.48959888614015
131,965,RICHMOND NATURE PARK,BC,-123.09299999999999,49.1708,3,11,-8,23,2838,-16.765094095768198,4.490015022667979
132,967,SARDIS,BC,-121.895,49.0819,107,10,-8,25,2973,-16.04814685208925,4.1562535927417334
133,971,STAVE FALLS,BC,-122.367,49.2333,110,10,-5,24,2910,-16.29436243406389,4.39691745751756
134,998,VANCOUVER HARBOUR CS,BC,-123.12200000000001,49.2954,3,11,-2,22,2615,-16.742374252793972,4.6139940975641816
135,1013,VANCOUVER UBC,BC,-123.25,49.25,76,10,-6,23,2866,-16.836437539271188,4.598340299011298
136,1036,WHITE ROCK CAMPBELL SCIENTIFIC,BC,-122.78399999999999,49.0181,13,11,-4,22,2638,-16.62260391293486,4.28007966625976
137,1039,WHITE ROCK STP,BC,-122.78399999999999,49.0186,13,11,-6,22,2764,-16.622442664366115,4.280553104470752
138,1095,HOPE A,BC,-121.49799999999999,49.3683,39,10,-12,25,2955,-15.712158813189633,4.348558395632354
139,1103,HOPE SLIDE,BC,-121.23299999999999,49.2667,685,6,-15,22,4234,-15.578263258483593,4.1991101393692425
140,1128,PORCUPINE CREEK,BC,-121.8,51.0333,1190,3,-27,20,5363,-15.380577105305397,5.991888472921368
141,1147,HEDLEY,BC,-120.07700000000001,49.3572,517,9,-19,26,3660,-14.8297517816315,4.062019040754055
142,1151,HIGHLAND VALLEY LORNEX,BC,-121.01700000000001,50.4667,1268,4,-25,23,4995,-15.08097548770969,5.300830930652868
143,1153,JOE RICH CREEK,BC,-119.126,49.8572,875,5,-21,21,4773,-14.094840391206992,4.36631428443424
144,1157,KELOWNA A,BC,-119.37799999999999,49.9561,430,8,-19,25,3850,-14.223333606531087,4.506705494696642
145,1163,KELOWNA EAST,BC,-119.397,49.8595,491,9,-19,27,3759,-14.262401308174447,4.417462893979642
146,1165,KELOWNA PC BURNETTS NURSERY,BC,-119.484,49.8742,350,9,-15,26,3397,-14.312197407856804,4.447394586976578
147,1168,KELOWNA MWS0,BC,-119.4,49.95,456,9,-14,26,3432,-14.238681284014602,4.504839938864559
148,1170,KEREMEOS 2,BC,-119.821,49.2103,435,10,-17,26,3435,-14.711891970017005,3.8732294932584246
149,1182,MERRITT STP,BC,-120.801,50.1142,609,8,-21,25,3813,-15.05497777356459,4.923167284419255
150,1191,OKANAGAN CENTRE,BC,-119.445,50.0561,370,10,-11,26,3090,-14.236490669980348,4.614789997167405
151,1198,OLIVER STP,BC,-119.545,49.178999999999995,297,11,-14,28,3239,-14.547557757226489,3.7918317088633993
152,1204,OSOYOOS WEST,BC,-119.443,49.0319,297,11,-14,27,3231,-14.525037632565711,3.631855361494509
153,1208,PEACHLAND,BC,-119.71700000000001,49.7833,345,10,-15,27,3170,-14.48264311850057,4.40295622329628
154,1217,PENTICTON A,BC,-119.602,49.4631,344,9,-13,27,3362,-14.502483686793461,4.074800059239958
155,1220,PRINCETON A,BC,-120.51299999999999,49.4678,702,7,-22,24,4248,-15.069322822765542,4.250712703917452
156,1226,SIMILKAMEEN MINE,BC,-120.55,49.35,940,6,-24,24,4496,-15.127248949955375,4.145266245687421
157,1228,SUMMERLAND CDA,BC,-119.65,49.5667,454,9,-16,27,3470,-14.502900388506939,4.1829850009180065
158,1231,VERNON,BC,-119.28299999999999,50.2333,556,8,-18,24,3758,-14.0864930211582,4.755604639639365
159,1234,VERNON COLDSTREAM RANCH,BC,-119.2,50.2167,482,8,-20,25,3884,-14.040005615571921,4.724799050467952
160,1237,VERNON NORTH,BC,-119.271,50.3443,538,9,-16,27,3531,-14.047864832441528,4.859998740791233
161,1243,WINFIELD,BC,-119.416,50.0366,506,9,-16,26,3493,-14.224088312309972,4.590826836110048
162,1248,PRINCETON CS,BC,-120.51,49.465,697,6,-22,22,4281,-15.068282827752846,4.247462226064249
163,1260,GRAND FORKS,BC,-118.46600000000001,49.0262,532,8,-19,26,3852,-13.909759469242152,3.449463864850556
164,1268,MIDWAY,BC,-118.772,49.0037,571,8,-19,25,3991,-14.10936690232043,3.482428806849257
165,1278,CASTLEGAR A,BC,-117.632,49.2964,496,9,-13,26,3564,-13.311122271809033,3.5652891404836695
166,1287,CRESTON,BC,-116.51799999999999,49.0971,610,9,-13,25,3614,-12.656336194902284,3.187961984628174
167,1289,CRESTON WPCC,BC,-116.529,49.0956,538,8,-15,24,3737,-12.663697670536099,3.188285817900065
168,1290,DEER PARK,BC,-118.05,49.4167,485,9,-13,25,3658,-13.542665484533513,3.752921020704988
169,1291,DUNCAN LAKE DAM,BC,-116.97200000000001,50.2387,549,7,-16,23,4125,-12.655892445140642,4.366764447583278
170,1293,FAUQUIER,BC,-118.06700000000001,49.8719,490,8,-13,24,3761,-13.432130054557728,4.194700231656005
171,1299,KASLO,BC,-116.921,49.9127,600,8,-14,24,3813,-12.706572301852525,4.0430475347445824
172,1305,LISTER,BC,-116.458,49.032,660,8,-15,26,3648,-12.6342381251342,3.1151840128259987
173,1318,NEW DENVER,BC,-117.37,49.9958,568,8,-14,25,3713,-12.965453311805444,4.196953729114685
174,1320,NELSON CS,BC,-117.305,49.4914,535,9,-10,23,3514,-13.054626387464916,3.6986872256867462
175,1336,WARFIELD,BC,-117.75,49.1,606,9,-13,26,3582,-13.437045612651836,3.395819087785036
176,1342,CRESTON CAMPBELL SCIENTIFIC,BC,-116.501,49.0817,641,9,-12,25,3595,-12.649333957750157,3.170292165436488
177,1344,PASSMORE,BC,-117.648,49.5386,503,9,-13,25,3689,-13.257987075684577,3.801842492264693
178,1355,CRANBROOK A,BC,-115.78200000000001,49.6122,940,6,-22,25,4492,-12.06538588634602,3.5715594149337595
179,1367,FORDING RIVER COMINCO,BC,-114.855,50.1486,1585,1,-27,18,6137,-11.358288265849945,3.9545692041803706
180,1368,CRANBROOK CITY,BC,-115.76100000000001,49.5092,926,6,-21,23,4365,-12.076659230937375,3.4682737172080658
181,1379,KIMBERLEY PCC,BC,-115.962,49.6316,889,6,-21,24,4583,-12.17419575157562,3.6182607534469056
182,1384,KOOTENAY NP WEST GATE,BC,-116.061,50.6308,935,6,-24,25,4557,-11.994721657058577,4.603340912302254
183,1385,MARYSVILLE,BC,-115.95700000000001,49.6371,960,6,-21,23,4675,-12.169723060108955,3.622822715353144
184,1392,SPARWOOD,BC,-114.883,49.7453,1138,5,-25,21,4913,-11.467506817735874,3.565855703432369
185,1398,WASA,BC,-115.631,49.8073,970,6,-22,23,4571,-11.924005969830123,3.737967306684414
186,1406,ARMSTRONG HULLCAR,BC,-119.21700000000001,50.5,505,8,-20,25,3966,-13.97093610751261,4.9998266950801575
187,1407,ARMSTRONG NORTH,BC,-119.133,50.4667,373,7,-21,24,4083,-13.928756872504852,4.952922246062492
188,1415,BARRIERE,BC,-120.117,51.1833,415,7,-24,25,4097,-14.322165263004118,5.816892555350051
189,1418,BLUE RIVER A,BC,-119.29,52.129,690,5,-26,21,4807,-13.555416375438215,6.576161870116752
190,1422,BRIDGE LAKE 2,BC,-120.79299999999999,51.5038,1155,4,-28,21,5281,-14.63276661496864,6.247723152510499
191,1423,BLUE RIVER CS,BC,-119.29,52.129,683,5,-24,20,4714,-13.555416375438215,6.576161870116752
192,1424,BUFFALO LAKE,BC,-121.083,51.7086,989,4,-26,20,5132,-14.743559599750396,6.497238556674881
193,1442,CRISS CREEK,BC,-120.728,51.0297,1122,3,-25,19,5317,-14.73613903296527,5.783119687623349
194,1443,DARFIELD,BC,-120.18299999999999,51.2918,466,7,-21,24,3971,-14.330120957742263,5.932724915674236
195,1444,EAGLE BAY,BC,-119.21700000000001,50.9333,412,7,-18,22,4114,-13.849138453565981,5.4158032679795
196,1461,KAMLOOPS A,BC,-120.44200000000001,50.7022,345,9,-19,27,3457,-14.660457567490104,5.416834683190573
197,1496,100 MILE HOUSE,BC,-121.303,51.6469,1059,4,-30,22,5079,-14.89323880996077,6.479944389306673
198,1497,100 MILE HOUSE 6NE,BC,-121.21700000000001,51.6814,928,4,-24,20,5054,-14.83152150856505,6.4965383453506425
199,1499,RED LAKE,BC,-120.8,50.935,1162,5,-22,23,4754,-14.808037931770281,5.706275135358425
200,1502,RUTH LAKE,BC,-120.979,51.8447,795,5,-28,21,4890,-14.640415419276222,6.607527482143333
201,1507,SALMON ARM A,BC,-119.234,50.6856,527,7,-19,24,4005,-13.929167197494818,5.181025267827681
202,1516,SILVER CREEK,BC,-119.35,50.5452,419,8,-18,25,3932,-14.03967533064155,5.066941291229419
203,1520,SPENCES BRIDGE NICOLA,BC,-121.315,50.4218,235,10,-20,29,3271,-15.27626933292381,5.315569553848419
204,1533,WATCH LAKE NORTH,BC,-121.117,51.4667,1069,4,-29,21,5237,-14.837554154671967,6.273104291985768
205,1534,WESTWOLD,BC,-119.751,50.4689,609,7,-25,24,4266,-14.30691646858795,5.06617061495533
206,1542,VIDETTE LAKE SHARPE LAKE,BC,-120.839,51.3265,1083,4,-26,21,5070,-14.713699399972128,6.087149700909907
207,1566,GLACIER NP ROGERS PASS,BC,-117.51700000000001,51.3017,1330,2,-24,18,5954,-12.71709709241998,5.482574779413113
208,1568,GOLDEN A,BC,-116.98200000000001,51.2992,785,5,-24,22,4700,-12.39295400636217,5.394415140675882
209,1571,GOLDSTREAM RIVER,BC,-118.425,51.6297,700,5,-20,22,4749,-13.177820581144742,5.948832562889313
210,1579,REVELSTOKE AIRPORT RD,BC,-118.166,50.9533,450,7,-17,23,4003,-13.203936242889501,5.253797842772089
211,1597,GLACIER NP MT FIDELITY,BC,-117.70100000000001,51.2382,1890,0,-23,19,6358,-12.84537403334695,5.45128229469057
212,1615,CHETWYND A,BC,-121.62700000000001,55.6872,610,3,-32,20,5414,-13.816510353920053,10.382100207627825
213,1620,DAWSON CREEK A,BC,-120.182,55.7417,655,2,-36,21,5892,-13.011477242341922,10.186876121441845
214,1630,FORT ST JOHN A,BC,-120.74,56.2381,695,2,-32,22,5761,-13.163717285063106,10.753806257076697
215,1634,GERMANSEN LANDING,BC,-124.70100000000001,55.7855,766,2,-34,20,6023,-15.445471313000713,11.047399217578207
216,1643,MACKENZIE A,BC,-123.13799999999999,55.3053,690,3,-32,20,5544,-14.765125833156345,10.295420807028806
217,1683,DEASE LAKE,BC,-130.011,58.4283,807,0,-36,19,6799,-17.142096595521583,14.58973720034851
218,1686,FORT NELSON A,BC,-122.59700000000001,58.8364,382,0,-35,23,6740,-13.294599528109782,13.53351926237463
219,1692,FORT NELSON UA,BC,-122.573,58.8414,378,1,-33,23,6341,-13.280846305182266,13.534176580397498
220,1701,MUNCHO LAKE,BC,-125.76700000000001,58.93,837,1,-34,21,6452,-14.843595748408212,14.18952153575388
221,1706,TETSA RIVER,BC,-124.236,58.6531,810,-1,-32,19,6769,-14.181788190781488,13.647944604829414
222,1717,DEASE LAKE (AUT),BC,-130.025,58.4261,801,0,-34,17,6774,-17.149931215164134,14.590778696890535
223,1719,ATLIN,BC,-133.7,59.5667,674,1,-30,18,6174,-18.398745117416325,16.444023617833746
224,1724,BOB QUINN AGS,BC,-130.25,56.9668,610,3,-28,18,5339,-17.88710826542529,13.313204923605896
225,1741,PLEASANT CAMP,BC,-136.36700000000002,59.45,274,3,-22,19,5556,-19.700385973890253,16.983082636201104
226,1769,BURWASH A,YT,-139.05,61.3667,806,-3,-38,18,7855,-19.882004589804254,19.306314193603082
227,1774,CARMACKS CS,YT,-136.192,62.115,543,-2,-41,18,7456,-18.244665815697104,19.2625048888462
228,1782,DAWSON A,YT,-139.128,64.0431,370,-4,-46,19,8213,-18.407519961095826,21.598938834154087
229,1796,FARO A,YT,-133.373,62.2069,716,-2,-41,18,7638,-16.97524634774574,18.714427641818464
230,1829,MAYO A,YT,-135.86700000000002,63.6167,504,-2,-43,22,7358,-17.3192127506522,20.495251114049235
231,1833,MCQUESTEN,YT,-137.523,63.5942,458,-3,-46,21,7874,-18.01120665574183,20.846313884986
232,1845,OTTER FALLS NCPC,YT,-137.05,61.0333,830,-2,-34,18,7034,-19.187411893036145,18.526790125602272
233,1848,PELLY RANCH,YT,-137.311,62.83,445,-3,-46,21,7710,-18.339820927933953,20.14035408625786
234,1865,DAWSON,YT,-139.127,64.0609,370,-4,-42,14,7891,-18.396937550529213,21.613778935308083
235,1879,TESLIN A,YT,-132.736,60.1741,705,-1,-32,17,6751,-17.660877209858345,16.76506763477859
236,1887,WATSON LAKE A,YT,-128.822,60.1165,687,-2,-41,20,7440,-15.851020784876589,15.880923220563833
