,ilocy,ilocx,TJan2.5 (degC),rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
352,815,397,248.64999999999998,7.128698629262367,-16.716391235889667,51.6746,-124.40299999999999,TATLAYOKO LAKE RCS,1.0259802817094055,243.2356698905356,1.0036396586208232
353,815,432,245.24999999999997,7.133331673139345,-15.169367061339733,52.1831,-122.054,WILLIAMS LAKE A,1.0151219028118543,242.47592884652556,1.0036396586208232
354,815,490,241.54999999999998,7.132905600093984,-12.59280256834153,52.9264,-118.03,JASPER WARDEN,1.0066985892885878,240.8160318483999,1.0036396586208232
355,815,553,245.25,7.114874508664932,-9.7958228107265,53.572766666666666,-113.51799999999999,EDMONTON CITY CENTRE AWOS,1.014071188820852,242.72716648519335,1.0036396586208232
356,815,1328,257.65,7.117358910371174,24.517097913492673,48.5333,-58.55,STEPHENVILLE A,0.9904285007499802,261.0867496723339,1.0036396586208232
357,816,348,273.45,7.170889325620464,-18.88075417758891,50.9398,-127.632,HERBERT ISLAND (AUT),1.0101292521240772,271.6932155689648,1.0036396586208232
358,816,545,245.14999999999998,7.165224782096586,-10.146293552939351,53.5472,-114.10799999999999,EDMONTON STONY PLAIN CS,1.0116069894637685,243.2192193940026,1.0036396586208232
359,816,562,241.04999999999998,7.142646703644518,-9.39280651845686,53.6828,-112.868,ELK ISLAND NAT PARK,0.9999307889858295,241.94408490603828,1.0036396586208232
360,816,622,236.84999999999997,7.135252540529704,-6.770535142688353,54.1333,-108.51700000000001,MEADOW LAKE,0.9928213108585365,239.43085280752263,1.0036396586208232
361,816,1328,258.84999999999997,7.137357388702331,24.49448957038337,48.5614,-58.5661,STEPHENVILLE RCS,0.9951905684379158,261.0476162789388,1.0036396586208232
362,817,554,243.45,7.20031278290669,-9.74605025536421,53.6667,-113.46700000000001,EDMONTON NAMAO A,1.0075210338346503,242.5121329341286,1.0036396586208232
363,818,713,238.14999999999998,7.265476171623048,-2.7271258170741155,54.6833,-101.68299999999999,FLIN FLON,1.0070302247465406,237.3481736962832,1.0036396586208232
364,818,1244,246.24999999999997,7.2595427423462,20.768642084400955,50.2833,-63.6,HAVRE-SAINT-PIERRE A,0.965323200473934,256.02437174827975,1.0036396586208232
365,823,404,241.34999999999997,7.486091580041017,-16.40919542363794,52.1144,-124.13600000000001,PUNTZI MOUNTAIN (AUT),0.9975449372048181,242.82458120320325,1.0036396586208232
366,823,564,241.74999999999997,7.449646278457342,-9.335224279131186,53.995,-112.87899999999999,RADWAY AGCM,1.0045002489118924,241.5428843690269,1.0036396586208232
367,824,514,239.95,7.52710801321648,-11.51139931173636,53.5833,-116.46700000000001,EDSON A,0.9878364829739771,243.78866364708927,1.0036396586208232
368,824,515,243.45,7.522142332155376,-11.504026781885306,53.5803,-116.45299999999999,EDSON CLIMATE,1.0023438460354537,243.76472790016714,1.0036396586208232
369,824,550,243.74999999999997,7.515708446009354,-9.953895618481406,53.9308,-113.92200000000001,BUSBY AGCM,1.0096389836314186,242.30162538784606,1.0036396586208232
370,824,1403,261.54999999999995,7.514621430997384,27.815292532611775,47.2939,-53.9933,ARGENTIA (AUT),0.9820887647562163,267.2894366910277,1.0036396586208232
371,825,514,238.74999999999997,7.54050302933295,-11.516593872376433,53.595,-116.48100000000001,EDSON A,0.983349466476251,243.67630904847658,1.0036396586208232
372,825,1032,237.84999999999997,7.55110484508539,11.40209725081259,53.6333,-77.7,LA GRANDE RIVIERE A,0.9988291404932169,238.99552298312614,1.0036396586208232
373,826,599,239.24999999999997,7.579601901793152,-7.751283756222322,54.4167,-110.28299999999999,COLD LAKE A,1.0013349775722236,239.80065982236462,1.0036396586208232
374,827,489,243.04999999999998,7.626293138025103,-12.653005133980898,53.3856,-118.34700000000001,WILLOW CREEK 1,1.008781602750858,241.81112974562873,1.0036396586208232
375,827,1333,256.95,7.665818126824087,24.702111897273234,48.9333,-57.9167,CORNER BROOK,1.0069723888533644,256.09958439503333,1.0036396586208232
376,829,544,241.54999999999998,7.743529592078992,-10.221767770910317,54.0947,-114.448,BARRHEAD CS,1.0011696165629056,242.14594163588214,1.0036396586208232
377,833,667,237.14999999999998,7.901462913132848,-4.759302175174284,55.1482,-105.2685,LA RONGE RCS,1.0028599809259842,237.3343732613204,1.0036396586208232
378,834,526,243.2,7.970771423086389,-10.980626492381251,54.1418,-115.7855,WHITECOURT,1.0063612482696267,242.54229323344163,1.0036396586208232
379,835,432,243.64999999999998,8.020634284705773,-15.164130981795742,53.0261,-122.51,QUESNEL A,1.0084173476340945,242.49563278208697,1.0036396586208232
380,835,925,235.84999999999997,7.980076893652368,6.671684239981935,54.9833,-85.4333,PEAWANUCK (AUT),1.0008841084236668,236.49932244255814,1.0036396586208232
381,837,1336,251.54999999999998,8.075391192008935,24.868387906174352,49.2167,-57.4,DEER LAKE A,0.9925328917836975,254.3649265591168,1.0036396586208232
382,838,578,241.34999999999997,8.109459289381412,-8.687796526019358,54.7689,-112.024,LAC LA BICHE CLIMATE,1.0082207040420295,240.2533796786997,1.0036396586208232
383,838,705,238.74999999999997,8.138488938936142,-3.055518822819442,55.5333,-102.35,ISLAND FALLS (AUT),1.0147323108655892,236.14007943762152,1.0036396586208232
384,838,1416,260.75,8.124766269973335,28.409015870781452,47.5156,-52.7847,ST JOHN'S WEST CDA CS,0.9708637318091423,269.55280376754854,1.0036396586208232
385,840,1326,256.75,8.23989353197616,24.42289491438044,49.57,-57.8778,ROCKY HARBOUR CS,0.9828975168915256,262.1682097293719,1.0036396586208232
386,840,1416,258.95,8.230534649080468,28.377457088340115,47.6222,-52.7428,ST JOHN'S A,0.9641786493748139,269.54806535944334,1.0036396586208232
387,841,1357,248.14999999999998,8.276607341657702,25.763095697857583,48.9667,-56.0667,BADGER (AUT),0.9818531238558433,253.65624983571726,1.0036396586208232
388,842,763,234.24999999999997,8.306018505604065,-0.4898819825218631,55.8033,-97.8625,THOMPSON A,0.9982691593396837,235.51022069783167,1.0036396586208232
389,842,1084,234.24999999999997,8.314253687711462,13.681998561384583,53.7572,-73.6792,LA GRANDE IV A,0.9908383736668974,237.27642800294407,1.0036396586208232
390,847,781,236.84999999999997,8.5383737338289,0.27697370454922526,56.0375,-96.5097,KELSEY DAM CS,1.0118987210730808,234.916843152304,1.0036396586208232
391,847,1294,245.04999999999998,8.51185137838431,22.990534772134843,50.465,-59.6394,CHEVERY,0.980570550341858,250.8150976584903,1.0036396586208232
392,849,1389,256.84999999999997,8.608947022211417,27.178288344027237,48.5569,-53.9744,TERRA NOVA NAT PARK CS,0.990276418756108,260.3160505836981,1.0036396586208232
393,849,1407,260.34999999999997,8.631951811884614,27.97514699843636,48.1719,-52.9392,GRATES COVE,0.9714740652557599,268.97021183281873,1.0036396586208232
394,852,1376,255.95,8.74541399795805,26.635266854781015,48.94625,-54.5719,GANDER AIRPORT CS,1.00712037161412,255.06541011805126,1.0036396586208232
395,853,629,237.14999999999998,8.81558779602243,-6.460311131338492,55.8406,-108.421,BUFFALO NARROWS (AUT),1.0024442459481602,237.4328008804159,1.0036396586208232
396,855,436,241.95,8.871679997996239,-14.978951097074027,53.8908,-122.679,PRINCE GEORGE A,1.0039523721995807,241.87463681298485,1.0036396586208232
397,855,804,236.84999999999997,8.87791133303917,1.2870337040640296,56.3589,-94.7042,GILLAM,1.0132433641152783,234.60509248131336,1.0036396586208232
398,856,313,271.95,8.9221102400567,-20.436114299632873,51.9333,-131.017,CAPE ST JAMES,0.9940587666790817,274.57109610708534,1.0036396586208232
399,856,1323,253.74999999999997,8.917592883317909,24.275196665536356,50.2364,-57.5811,DANIELS HARBOUR,0.9595189478762429,265.4179617179183,1.0036396586208232
400,857,545,240.84999999999997,8.961434607356354,-10.137658918282566,55.3,-114.78299999999999,SLAVE LAKE A,1.005028580464379,240.51715192729557,1.0036396586208232
401,857,695,234.84999999999997,8.975675671215516,-3.521382304920674,56.3333,-103.28299999999999,SOUTHEND,1.000938037859002,235.48388103150796,1.0036396586208232
402,858,1398,259.75,8.995449237262823,27.614971456792322,48.6672,-53.1142,BONAVISTA COMPOSITE,0.9714595601087662,268.35435259659283,1.0036396586208232
403,861,1022,238.14999999999998,9.143254450485722,10.963379553343792,55.2833,-77.75,KUUJJUARAPIK A,0.9885545465615223,241.78411351393638,1.0036396586208232
404,863,1351,254.24999999999997,9.231985979494414,25.520707508907858,49.9167,-55.6667,LA SCIE,0.9569943369939952,266.6425216327538,1.0036396586208232
405,863,1387,257.04999999999995,9.218553550490716,27.116250937411323,49.1122,-53.5811,POOLS ISLAND,0.9786543331893194,263.61256012399997,1.0036396586208232
406,865,1365,258.34999999999997,9.307897246727128,26.13004376259036,49.6833,-54.8,TWILLINGATE (AUT),0.9696158719836285,267.41549235805786,1.0036396586208232
407,867,393,248.45,9.431478060616252,-16.88321751972789,53.7719,-125.99700000000001,OOTSA LAKESKINS LAKE CLIMATE,1.0250850206012325,243.25228461351657,1.0036396586208232
408,867,493,237.34999999999997,9.437642625030247,-12.46008114715757,55.1797,-118.885,GRANDE PRAIRIE A,0.9879891458834017,241.10980770001834,1.0036396586208232
409,867,723,233.64999999999998,9.423099719603844,-2.2572180214763757,56.8639,-101.07600000000001,LYNN LAKE A,1.0004756857168053,234.38891077971982,1.0036396586208232
410,870,487,243.14999999999998,9.536136619901917,-12.739011854163321,55.1967,-119.396,BEAVERLODGE RCS,1.0137506541741883,240.72485871039615,1.0036396586208232
411,875,1321,251.34999999999997,9.748990532666745,24.169962329644125,51.0167,-57.1,FEROLLE POINT (AUT),0.9488291642417763,265.86959771196797,1.0036396586208232
412,875,1336,252.84999999999997,9.792500942910612,24.868298591591508,50.7211,-56.1128,ENGLEE (AUT),0.9819177892839266,258.44351782987826,1.0036396586208232
413,877,597,237.75,9.871521055435833,-7.875701542051029,56.650549999999996,-111.215,FORT MCMURRAY A,1.0046926147191804,237.5008289513461,1.0036396586208232
414,880,399,241.04999999999998,9.993147522311885,-16.63738722118312,54.3832,-125.959,BURNS LAKE DECKER LAKE,1.0006510078785187,241.76994557119355,1.0036396586208232
415,880,492,244.04999999999998,9.986883825544258,-12.503884480613857,55.6947,-119.23,SPIRIT RIVER AUTO STATION,1.020157416481166,240.09849335926862,1.0036396586208232
416,883,1207,237.89999999999998,10.120666100263888,19.135841008859316,53.5539,-64.09694999999999,CHURCHILL FALLS,0.9978221544336442,239.28700492866426,1.0036396586208232
417,885,517,238.04999999999998,10.226946829363605,-11.381198804475845,56.2269,-117.447,PEACE RIVER A,0.9987099025034265,239.22504436554058,1.0036396586208232
418,887,315,269.84999999999997,10.323304131822256,-20.314453931732185,53.2539,-131.813,SANDSPIT A,0.9993681453778718,271.0033966276007,1.0036396586208232
419,887,441,241.24999999999997,10.295420807028806,-14.765125833156345,55.3053,-123.13799999999999,MACKENZIE A,1.0106798151377654,239.5695095674481,1.0036396586208232
420,887,594,238.74999999999997,10.29025448153633,-7.989638709553197,57.0411,-111.559,MILDRED LAKE,1.011377569064571,236.92335664251135,1.0036396586208232
421,889,1329,250.95,10.373611671056155,24.545692171940438,51.3833,-56.1,ST ANTHONY,0.9737166817846404,258.6618644237225,1.0036396586208232
422,895,367,254.74999999999997,10.64544044520589,-18.038806278710556,54.4664,-128.577,TERRACE A,1.0434808585963,245.02337625780117,1.0036396586208232
423,895,387,246.54999999999998,10.665533425795687,-17.140960439352252,54.8247,-127.18299999999999,SMITHERS A,1.0209894199523368,242.3603545710744,1.0036396586208232
424,895,1162,236.54999999999998,10.642722973708436,17.15060312140212,54.8,-66.8167,SCHEFFERVILLE A,1.0025806169514762,236.79987148429595,1.0036396586208232
425,897,477,239.95,10.753806257076697,-13.163717285063106,56.2381,-120.74,FORT ST JOHN A,1.0064143892760993,239.28844683876943,1.0036396586208232
426,898,342,270.15,10.795331636988363,-19.128696079466494,54.1722,-130.361,HOLLAND ROCK,1.0342766248182031,262.1477149056453,1.0036396586208232
427,899,693,235.84999999999997,10.845344827838785,-3.5963917953415443,58.19,-103.712,COLLINS BAY,1.0144916372162387,233.32712148840193,1.0036396586208232
428,901,342,262.25,10.925168419012316,-19.12359427311639,54.2925,-130.445,PRINCE RUPERT A,1.0043290641002107,262.06998271937755,1.0036396586208232
429,902,340,270.15,10.967961277889886,-19.210864995441757,54.2959,-130.609,LUCY ISLAND LIGHTSTATION,1.0189224416052374,266.09802935468264,1.0036396586208232
430,908,342,267.34999999999997,11.248087391590866,-19.138145264634165,54.5803,-130.69799999999998,GREY ISLET (AUT),1.028926397084118,260.7796471085587,1.0036396586208232
431,908,757,234.74999999999997,11.223480767171646,-0.7949466980517512,58.7158,-98.5017,TADOULE LAKE CS,1.0157146294483885,231.95925610443317,1.0036396586208232
432,909,810,236.59999999999997,11.265539871656637,1.5518181674713338,58.73625,-94.06655,CHURCHILL A,1.0039962233759228,236.51597257131814,1.0036396586208232
433,924,607,234.95,11.94250479002911,-7.427149728342445,58.7672,-111.117,FORT CHIPEWYAN AWOS A,1.0052051159355302,234.58410035398782,1.0036396586208232
434,926,670,231.34999999999997,12.01176366560062,-4.604034071073405,59.25,-105.833,STONY RAPIDS A,1.0018788705480508,231.75659438242573,1.0036396586208232
435,928,547,237.74999999999997,12.118719845803014,-10.074177481250986,58.3823,-116.04,FORT VERMILION,1.0122993004651517,235.7161846574989,1.0036396586208232
436,929,574,233.34999999999997,12.174502673448476,-8.86753025568397,58.7108,-113.866,GARDEN RIVER,0.9953439671322166,235.29485491728423,1.0036396586208232
437,929,1000,237.14999999999998,12.184706889709847,9.988977488368288,58.4667,-78.0833,INUKJUAK UA,1.0009854569259071,237.77882425273427,1.0036396586208232
438,930,1000,238.95,12.19056753210227,9.990996494630954,58.4719,-78.0769,INUKJUAK A,1.0103497208766543,237.36305506113305,1.0036396586208232
439,937,535,233.14999999999998,12.498830656358052,-10.594224739549533,58.6214,-117.165,HIGH LEVEL A,0.9907115767143855,236.19244178359378,1.0036396586208232
440,937,641,232.45,12.505036006001426,-5.928649267233507,59.5667,-108.48299999999999,URANIUM CITY (AUT),1.0068294340421835,231.7135661298474,1.0036396586208232
441,954,602,233.34999999999997,13.254432412961972,-7.616430689969889,60.0203,-111.962,FORT SMITH A,1.0040988699355904,233.24328046917546,1.0036396586208232
442,954,603,236.64999999999998,13.256899676858085,-7.5986532582162,60.0261,-111.929,FORT SMITH CLIMATE,1.0184034708839405,233.21928096579035,1.0036396586208232
443,957,1115,236.84999999999997,13.3816017084914,15.062915391847254,58.1,-68.4167,KUUJJUAQ A,1.0121738784479615,234.8529814944867,1.0036396586208232
444,957,1207,245.24999999999997,13.419876797675242,19.12294867359371,56.55,-61.6833,NAIN,1.0164851653728393,242.15073142407692,1.0036396586208232
445,960,474,235.14999999999998,13.53351926237463,-13.294599528109782,58.8364,-122.59700000000001,FORT NELSON A,0.9935365107457693,237.54121078805207,1.0036396586208232
446,962,807,234.74999999999997,13.627521603757163,1.4581972729819246,61.1,-94.0667,ARVIAT CLIMATE,1.0217716512626145,230.5842108362463,1.0036396586208232
447,981,564,236.25,14.468214081226822,-9.323243593510316,60.8393,-115.78,HAY RIVER A,1.0157849703501947,233.42525856375408,1.0036396586208232
448,984,387,235.95,14.58976578706105,-17.15249069771426,58.42415,-130.0285,DEASE LAKE LWIS,0.9964614814646705,237.6497053388403,1.0036396586208232
449,993,475,234.45,14.997500532148845,-13.242353392775371,60.2333,-123.46700000000001,FORT LIARD,0.9951451528297195,236.45125265853054,1.0036396586208232
450,1002,827,231.54999999999998,15.389341884371548,2.3116704332428544,62.8167,-92.1167,RANKIN INLET A,1.0183674830446996,228.20127981585514,1.0036396586208232
451,1004,627,233.84999999999997,15.491470329004402,-6.5299173223889415,62.4156,-110.69,LUTSELK'E CS,1.0270348013775292,228.52305866722557,1.0036396586208232
452,1008,644,230.54999999999998,15.66795069496372,-5.7587229165762075,62.7167,-109.167,FORT RELIANCE,1.017114866688499,227.4955669937089,1.0036396586208232
453,1013,416,227.04999999999998,15.880923220563833,-15.851020784876589,60.1165,-128.822,WATSON LAKE A,0.9742460522710227,233.9002390193577,1.0036396586208232
454,1013,587,231.84999999999997,15.8941364226464,-8.283411299371597,62.4628,-114.44,YELLOWKNIFE A,1.009890436209629,230.4149504817532,1.0036396586208232
455,1018,511,232.6833333333333,16.085824204153216,-11.662896594650553,61.7603,-121.23700000000001,FORT SIMPSON COMPOSITE,0.9977803288911322,234.04973466750147,1.0036396586208232
456,1033,375,231.74999999999997,16.75778702871603,-17.662960628502297,60.1667,-132.733,TESLIN (AUT),0.993402622218257,234.13818897115155,1.0036396586208232
457,1034,784,231.34999999999997,16.80137872475479,0.41775555963923183,64.2989,-96.0778,BAKER LAKE A,1.032897669246879,224.79674602347256,1.0036396586208232
458,1034,785,233.24999999999997,16.819612978178842,0.4527472354516609,64.3167,-96.0,BAKER LAKE CLIMATE,1.041408329364026,224.79074131879477,1.0036396586208232
459,1035,562,231.95,16.86203978958295,-9.404454925856033,63.1336,-117.245,LAC LA MARTRE,1.0111065772379706,230.2370729829703,1.0036396586208232
460,1043,914,232.84999999999997,17.235601653792568,6.170803303022934,64.1933,-83.3594,CORAL HARBOUR A,1.0300067222632099,226.8892905828426,1.0036396586208232
461,1056,357,235.64999999999998,17.78667631581861,-18.46941586238801,60.7213,-135.0835,WHITEHORSE A,1.0192792816072576,232.03423224796467,1.0036396586208232
462,1057,567,229.14999999999998,17.814289511711262,-9.167268951780255,64.1117,-117.32799999999999,RAE LAKES,1.00518468546833,228.79778323105745,1.0036396586208232
463,1060,982,240.49999999999997,17.94570126718203,9.197151810436191,64.23055,-76.52770000000001,CAPE DORSET A,1.0559874578830661,228.57784540565675,1.0036396586208232
464,1070,333,230.14999999999998,18.431001006079605,-19.56058255517341,60.7725,-137.58,HAINES JUNCTION,0.9841083004021259,234.71773110459117,1.0036396586208232
465,1075,1065,235.79999999999998,18.61430232229918,12.847934249883716,63.748599999999996,-68.5472,IQALUIT A,1.0501096602634792,225.3652551328887,1.0036396586208232
466,1077,391,228.04999999999998,18.715605658033613,-16.976263997671126,62.2075,-133.376,FARO (AUT),0.9878629864223558,231.69207399640564,1.0036396586208232
467,1089,362,229.74999999999997,19.2625048888462,-18.244665815697104,62.115,-136.192,CARMACKS CS,0.9960217005956337,231.5072165900006,1.0036396586208232
468,1090,325,229.95,19.306314193603082,-19.882004589804254,61.3667,-139.05,BURWASH A,0.9865696619328304,233.92868076615474,1.0036396586208232
469,1098,516,233.95,19.663546246690753,-11.432770199531417,65.2086,-123.43299999999999,DELINE CS,1.022397786049936,229.6576746723055,1.0036396586208232
470,1112,485,230.45,20.25328633221057,-12.797273633836445,65.2825,-126.8,NORMAN WELLS A,0.9984314149527966,231.65212538920707,1.0036396586208232
471,1112,486,229.84999999999997,20.250220633326055,-12.775908917709197,65.2875,-126.75299999999999,NORMAN WELLS CLIMATE,0.9962778204368297,231.54844040676218,1.0036396586208232
472,1117,383,223.95,20.495251114049235,-17.3192127506522,63.6167,-135.86700000000002,MAYO A,0.9715550557889024,231.34571757811926,1.0036396586208232
473,1132,611,233.89999999999998,21.164558389410047,-7.241453297075602,67.81694999999999,-115.1395,KUGLUKTUK A,1.0232809538684775,229.4104226839574,1.0036396586208232
474,1132,785,231.14999999999998,21.138921535217452,0.44902530231432797,68.6356,-95.8503,GJOA HAVEN CLIMATE,1.0132315973371433,228.961777050672,1.0036396586208232
475,1132,838,231.95,21.168269643134604,2.820157471562718,68.5375,-89.7964,KUGAARUK CLIMATE,1.0335927395197635,225.22818699874261,1.0036396586208232
476,1135,1069,236.84999999999997,21.28735817929207,13.028264777357656,66.1434,-65.7113,PANGNIRTUNG,1.0681708202402949,222.5412346415402,1.0036396586208232
477,1138,478,230.64999999999998,21.43659517878678,-13.124659609447363,66.2422,-128.644,FORT GOOD HOPE CS,1.0113249793665258,228.89723084452373,1.0036396586208232
478,1142,359,224.84999999999997,21.613778935308083,-18.396937550529213,64.0609,-139.127,DAWSON,0.9794586920816978,230.40111754102315,1.0036396586208232
479,1146,704,231.64999999999998,21.771353847100382,-3.1159972251081784,69.1081,-105.13799999999999,CAMBRIDGE BAY COMPOSITE,1.0275822904389622,226.25256301390456,1.0036396586208232
480,1149,912,230.95,21.8939517379129,6.081877734577512,68.77595,-81.24305000000001,HALL BEACH A,1.0030684762918114,231.08151102043695,1.0036396586208232
481,1153,804,230.04999999999998,22.07830769192602,1.287569506056761,69.55,-93.5833,TALOYOAK A,1.0338847911518885,223.32014692708694,1.0036396586208232
482,1160,1100,234.34999999999997,22.39945260697579,14.412454916130438,66.5833,-61.6167,CAPE DYER A,1.0193905593816779,230.72898981961805,1.0036396586208232
483,1170,1069,237.84999999999997,22.838518102578472,13.032274567359783,67.5474,-64.0334,QIKIQTARJUAQ CLIMATE,1.0633243980044276,224.49940324041052,1.0036396586208232
484,1188,547,237.24999999999997,23.628469659569642,-10.089579069383861,69.3578,-124.083,PAULATUK,1.0452771766749052,227.79939552994438,1.0036396586208232
485,1199,459,235.74999999999997,24.13312382041883,-13.940697960433543,68.3167,-133.517,INUVIK CLIMATE,1.0391020072329666,227.7043522896511,1.0036396586208232
486,1199,460,231.14999999999998,24.11612349673207,-13.935204799901314,68.3042,-133.483,INUVIK A,1.0192132988260325,227.61801416584674,1.0036396586208232
487,1202,608,235.74999999999997,24.25257185841111,-7.373396591071229,70.7614,-117.8,HOLMAN CS,1.0306161163782546,229.57922524182578,1.0036396586208232
488,1207,549,236.54999999999998,24.460936365558343,-9.983429469768042,70.1667,-124.71700000000001,CAPE PARRY A,1.0256984690141662,231.46272361597605,1.0036396586208232
489,1212,400,226.04999999999998,24.7216824726706,-16.594913935534528,67.5706,-139.839,OLD CROW RCS,0.9953164573738239,227.94031300341246,1.0036396586208232
490,1215,1003,234.95,24.85209065406486,10.112658072057611,70.4833,-68.5167,CLYDE RIVER CLIMATE,1.0456092201195066,225.51937497836076,1.0036396586208232
491,1219,477,234.95,25.02650427046885,-13.17794002244732,69.4333,-133.017,TUKTOYAKTUK,1.0236540807633814,230.35627193232378,1.0036396586208232
492,1240,915,233.04999999999998,25.955689426851517,6.197114961304964,72.6933,-77.9575,POND INLET CLIMATE,1.0130848353080781,230.87723188596996,1.0036396586208232
493,1246,562,235.14999999999998,26.214275750688063,-9.387968858171986,71.9925,-125.25399999999999,SACHS HARBOUR CLIMATE,1.024516720760359,230.35823714964025,1.0036396586208232
494,1269,788,233.04999999999998,27.22416029251431,0.5997983329989327,74.71635,-94.97625,RESOLUTE CARS,1.0337127686647782,226.27003315795693,1.0036396586208232
495,1315,859,234.24999999999997,29.26460627654182,3.7582508923317075,76.4228,-82.9022,GRISE FIORD CLIMATE,1.0653689007752574,220.67716624809134,1.0036396586208232
496,1472,894,235.84999999999997,36.203886237717825,5.279164142263306,82.5,-62.3333,ALERT CLIMATE,1.0094799199540379,234.48550962410283,1.0036396586208232
