,ilocy,ilocx,HDD (degC-day),rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
641,740,1194,5782.15,3.7720843136516287,18.580343919237365,47.8833,-68.7,SQUATECK,1.0838231960027074,5213.886509858625,0.9773062166686053
642,740,1268,4937.15,3.805146627159658,21.821103653985478,46.7003,-64.2617,O'LEARY,1.2813768419551363,3765.564687639596,0.9773062166686053
643,740,1283,4842.15,3.7921882654199424,22.51366509642318,46.4089,-63.3503,NEW GLASGOW,1.4144185970932919,3345.7303988839994,0.9773062166686053
644,741,387,2989.15,3.823732054743596,-17.157965052632917,48.4131,-123.325,VICTORIA GONZALES HTS,0.8142268219722497,3587.839160688476,0.9773062166686053
645,741,532,4930.15,3.85105874325573,-10.741917600772846,50.1833,-113.883,STAVELY AAFC,0.8404109828267301,5733.226174534799,0.9773062166686053
646,741,1133,6497.15,3.8488977138356315,15.851778350050044,48.85,-72.5333,NORMANDIN CDA,1.1232761976048824,5652.843974765649,0.9773062166686053
647,741,1152,6375.15,3.827749452984931,16.694413110517512,48.5667,-71.3333,ST AMBROISE,1.0944950209987094,5692.555569151562,0.9773062166686053
648,741,1164,6119.15,3.8422604402526868,17.25132301995396,48.4,-70.5333,STE ROSE DU NORD,1.0426561187412597,5735.623882347093,0.9773062166686053
649,741,1175,6050.15,3.8485009752727692,17.720254790013467,48.25,-69.8667,SACRE COEUR,1.0859377855518413,5444.924456489768,0.9773062166686053
650,741,1280,4914.15,3.8191632149950627,22.350518174671695,46.5,-63.55,LONG RIVER,1.423103264330163,3374.7581535501317,0.9773062166686053
651,742,380,3453.15,3.8731095045639248,-17.440320329245736,48.3667,-123.75,VICTORIA MARINE,0.9512316103670194,3547.805734490973,0.9773062166686053
652,742,385,3207.15,3.866425232576927,-17.22336588045333,48.431999999999995,-123.439,ESQUIMALT HARBOUR,0.8956977916936673,3499.358446404081,0.9773062166686053
653,742,387,2894.15,3.860863145810521,-17.13098660583699,48.457,-123.305,VICTORIA UNIVERSITY CS,0.8083928087418772,3498.8816777990232,0.9773062166686053
654,742,442,3708.15,3.8732294932584246,-14.711891970017005,49.2103,-119.821,KEREMEOS 2,0.5741918733992769,6311.475684748437,0.9773062166686053
655,742,630,5583.15,3.8673502491107055,-6.388839086316044,50.95,-107.15,LUCKY LAKE,1.0295768006096762,5299.699061169816,0.9773062166686053
656,742,697,6272.15,3.887198018830976,-3.42540834014595,51.2667,-102.46700000000001,YORKTON A,1.0604866294659032,5780.187148578357,0.9773062166686053
657,742,1148,6376.15,3.8838480572300575,16.547270133173278,48.6667,-71.5167,ST LEON DE LABRECQUE,1.1001098146009145,5664.3900006219865,0.9773062166686053
658,742,1215,6151.15,3.879052579206724,19.51319866942893,47.65,-67.35,KEDGWICK,1.1467409146628573,5242.2975911943395,0.9773062166686053
659,742,1287,4757.15,3.8747205465524615,22.678907444129308,46.4164,-63.0831,STANHOPE,1.388737172324156,3347.78413171175,0.9773062166686053
660,743,378,3156.15,3.920431847725504,-17.544311929153427,48.3767,-123.921,SHERINGHAM POINT,0.8868095347964977,3478.227166836277,0.9773062166686053
661,743,663,5780.15,3.9330611584573205,-4.933497718989451,51.1833,-104.867,DUVAL,0.9961375898253446,5670.879792085236,0.9773062166686053
662,743,679,6154.15,3.9412236243023395,-4.230240399603828,51.2574,-103.75299999999999,KELLIHER,1.042730778558807,5768.017188122061,0.9773062166686053
663,743,1180,5772.15,3.9275140340820363,17.940016482155016,48.25,-69.5167,GRANDES BERGERONNES,1.0640433350759941,5301.624372414115,0.9773062166686053
664,743,1186,5593.15,3.925129776476902,18.22542581032934,48.15,-69.1167,TROIS PISTOLES,1.046887432831651,5221.402124366725,0.9773062166686053
665,743,1191,6124.15,3.900940340349545,18.44855505329142,48.05,-68.8167,ST GUY,1.151427568443971,5198.042873768729,0.9773062166686053
666,743,1230,6092.15,3.9324306673751805,20.17267659272626,47.4556,-66.4153,UPSALQUITCH LAKE,1.1745674697633481,5069.011547780422,0.9773062166686053
667,743,1293,4991.15,3.928605860891205,22.9580645865954,46.35,-62.6833,BANGOR,1.4623658253699796,3335.6098991792296,0.9773062166686053
668,744,377,3024.15,3.963422315456985,-17.578440910942895,48.4058,-123.991,POINT-NO-POINT,0.86285788393341,3425.269271070891,0.9773062166686053
669,744,518,6410.15,3.9545692041803706,-11.358288265849945,50.1486,-114.855,FORDING RIVER COMINCO,0.9157258886709845,6841.216921223384,0.9773062166686053
670,744,562,5196.15,3.9532646939536473,-9.393077020352104,50.5553,-111.84899999999999,BROOKS,1.0212374641021418,4972.623778747957,0.9773062166686053
671,745,596,5389.15,4.019695349595684,-7.888430692652143,50.8833,-109.53299999999999,LEADER 2,1.0356596048492712,5085.502778035014,0.9773062166686053
672,745,639,5684.15,4.004028274264496,-6.011103315258324,51.1333,-106.583,ELBOW CS,1.0279047076063021,5404.348370398293,0.9773062166686053
673,745,1270,4943.15,4.009565522811173,21.91500706072823,46.85,-64.0167,ALBERTON,1.3760232272895332,3510.8209869693696,0.9773062166686053
674,746,387,3160.65,4.05401331129362,-17.1462653539833,48.63445,-123.4225,SAANICHTON CDA,0.9217632988207773,3351.1020645596577,0.9773062166686053
675,746,439,3933.15,4.062019040754055,-14.8297517816315,49.3572,-120.07700000000001,HEDLEY,0.6058643820829667,6344.475859225779,0.9773062166686053
676,746,447,3635.15,4.074800059239958,-14.502483686793461,49.4631,-119.602,PENTICTON A,0.562025063238772,6321.167730581372,0.9773062166686053
677,746,487,4086.15,4.0430475347445824,-12.706572301852525,49.9127,-116.921,KASLO,0.56962785823227,7010.57671166791,0.9773062166686053
678,746,572,5137.15,4.04052004614901,-8.954116268421378,50.7222,-111.196,JENNER,1.001620558150932,5012.445671270443,0.9773062166686053
679,746,597,5482.15,4.042323964101323,-7.864251449612356,50.9095,-109.501,LEADER AIRPORT,1.0481616151450852,5111.558368761846,0.9773062166686053
680,746,639,5761.15,4.034632687863994,-5.986396355842538,51.1667,-106.55,ELBOW 2 NE,1.0392546947421104,5417.736132101392,0.9773062166686053
681,746,1130,6677.15,4.0418368439002865,15.743580064494113,49.0667,-72.6,HEMON,1.133479040913899,5757.160008329148,0.9773062166686053
682,746,1195,6058.15,4.057094707572021,18.62828168520398,48.1333,-68.4833,TRINITE DES MONTS,1.132906466204104,5226.086912848678,0.9773062166686053
683,746,1240,5414.15,4.043270581621149,20.59035593736473,47.4,-65.7833,NEPISIGUIT FALLS,1.0983388899055582,4817.531730512889,0.9773062166686053
684,747,384,3282.15,4.110152086638713,-17.269400328837698,48.6469,-123.626,SHAWNIGAN LAKE,0.8977921395029803,3572.837695833062,0.9773062166686053
685,747,394,3043.15,4.113870510243994,-16.861279139610314,48.7839,-123.045,SATURNA ISLAND CS,0.7620590707051467,3902.701939500686,0.9773062166686053
686,747,415,3501.15,4.1156583903364785,-15.929488710453215,49.08,-121.704,CHILLIWACK R HATCHERY,0.618823158615764,5529.35941851825,0.9773062166686053
687,747,629,5659.15,4.078796581815819,-6.432663915289442,51.1539,-107.26299999999999,ROCK POINT,1.0333142774592488,5352.410778315462,0.9773062166686053
688,747,647,6299.15,4.0916505811562285,-5.620945749611672,51.2667,-105.98299999999999,DAVIDSON,1.1127655911204948,5532.340776757022,0.9773062166686053
689,747,707,6526.15,4.108471930400108,-2.981946127430022,51.5167,-101.78299999999999,COTE,1.0948924666985056,5825.272490132225,0.9773062166686053
690,747,713,6493.15,4.115916935753063,-2.736568935201806,51.5386,-101.391,BOGGY CREEK,1.09960498329734,5770.97772122938,0.9773062166686053
691,747,1190,5958.15,4.096128834016242,18.39946593601044,48.25,-68.7833,LADRIERE,1.115725164382684,5218.970783065384,0.9773062166686053
692,747,1268,5049.15,4.0873876211039795,21.8433378170044,46.95,-64.0667,TIGNISH,1.3929734966488763,3542.4691824816055,0.9773062166686053
693,747,1295,4846.15,4.097032741271308,23.04520507377626,46.4667,-62.4667,MONTICELLO,1.4047757626443225,3371.4793832955106,0.9773062166686053
694,748,390,2887.15,4.152401361104286,-17.026181374218073,48.7667,-123.3,PENDER ISLAND,0.7745528705511489,3642.9141905406354,0.9773062166686053
695,748,412,3246.15,4.1562535927417334,-16.04814685208925,49.0819,-121.895,SARDIS,0.6138875469139842,5167.856215990826,0.9773062166686053
696,748,433,4769.15,4.145266245687421,-15.127248949955375,49.35,-120.55,SIMILKAMEEN MINE,0.7382822763544797,6313.194956053881,0.9773062166686053
697,748,546,5149.15,4.144844047955395,-10.090814284506862,50.6064,-112.98299999999999,QUEENSTOWN,0.9758504787707503,5156.831312823848,0.9773062166686053
698,748,590,5322.15,4.139936359166705,-8.171481000237797,50.9558,-110.006,EMPRESS,1.0169357294469978,5114.748287850289,0.9773062166686053
699,748,618,5392.15,4.1243678344601875,-6.915259829712671,51.1333,-108.03299999999999,ELROSE,0.999775973304912,5270.962552530196,0.9773062166686053
700,748,665,5928.15,4.156879648816486,-4.826458845176113,51.4167,-104.73299999999999,SEMANS,1.0077130419649833,5749.27346087212,0.9773062166686053
701,748,870,6852.15,4.132586344072541,4.232948057721908,51.4478,-90.21600000000001,PICKLE LAKE (AUT),1.0943848370479319,6119.098662413652,0.9773062166686053
702,748,1300,4898.15,4.153673757113379,23.247299074645955,46.4333,-62.1667,EAST BALTIC,1.4241230384101462,3361.361565022782,0.9773062166686053
703,749,405,3123.15,4.198174141908334,-16.35606704872496,49.0253,-122.36,ABBOTSFORD A,0.656441196861201,4649.729366747732,0.9773062166686053
704,749,422,4507.15,4.1991101393692425,-15.578263258483593,49.2667,-121.23299999999999,HOPE SLIDE,0.7310151045699426,6025.6835828984595,0.9773062166686053
705,749,447,3743.15,4.1829850009180065,-14.502900388506939,49.5667,-119.65,SUMMERLAND CDA,0.5823307331627551,6282.003604815173,0.9773062166686053
706,749,471,4034.15,4.194700231656005,-13.432130054557728,49.8719,-118.06700000000001,FAUQUIER,0.603883542033609,6528.742049662002,0.9773062166686053
707,749,482,3986.15,4.196953729114685,-12.965453311805444,49.9958,-117.37,NEW DENVER,0.5702225803818992,6831.874621598593,0.9773062166686053
708,749,529,5341.15,4.183179096228548,-10.854261458483359,50.4833,-114.167,HIGH RIVER,0.8615935799041413,6058.470282172109,0.9773062166686053
709,749,608,5677.15,4.208175040162602,-7.369585719764452,51.15,-108.76700000000001,ESTON,1.0590903630848438,5238.754105739792,0.9773062166686053
710,749,658,6091.15,4.190016549970016,-5.148031551390762,51.4167,-105.25,LAST MOUNTAIN CS,1.049996416398262,5669.465789303267,0.9773062166686053
711,750,374,3436.15,4.213316731602393,-17.725059953436716,48.5917,-124.32600000000001,PORT RENFREW,0.8617263326575576,3897.0269668437018,0.9773062166686053
712,750,384,3221.15,4.215322145055859,-17.303867938119573,48.7347,-123.728,DUNCAN KELVIN CREEK,0.8778082416232449,3586.2615210819818,0.9773062166686053
713,750,388,3591.15,4.241337519531197,-17.11894825465191,48.8203,-123.477,SALTSPRING IS CUSHEON LK,1.0133875910925452,3463.288134607671,0.9773062166686053
714,750,390,3126.15,4.230411485119604,-17.013034013429962,48.8447,-123.32,MAYNE ISLAND,0.8366155818068074,3651.8634073732487,0.9773062166686053
715,750,412,3031.15,4.24817729074097,-16.03865985659232,49.1722,-121.925,CHILLIWACK,0.5725318310759264,5174.143301496522,0.9773062166686053
716,750,434,4537.65,4.2490874649908505,-15.068802825259194,49.4664,-120.5115,PRINCETON A,0.7068093091517875,6274.214977994792,0.9773062166686053
717,751,399,2974.15,4.280316385365256,-16.622523288650488,49.01835,-122.78399999999999,WHITE ROCK CAMPBELL SCIENTIFIC,0.667507033060305,4354.4938709916705,0.9773062166686053
718,751,415,3114.15,4.282087444883862,-15.91382619343588,49.2431,-121.76,AGASSIZ CDA,0.5557761129863649,5476.086653463649,0.9773062166686053
719,751,662,6027.15,4.273196077704887,-4.982241182993214,51.5167,-105.0,NOKOMIS,1.0270167184123127,5735.418964649607,0.9773062166686053
720,751,1181,5872.15,4.270024815557025,18.003736317316214,48.55,-69.25,SAULT AU MOUTON,1.0749205703567783,5338.8955970074585,0.9773062166686053
721,751,1217,6174.15,4.2589258467674656,19.567879812140987,47.9833,-67.0667,ST ALEXIS DE MATAPEDIA,1.142413042158167,5281.833238042687,0.9773062166686053
722,751,1238,5182.15,4.264025097535811,20.52416016276687,47.6292,-65.7483,BATHURST A,1.0340959796543332,4897.560294550354,0.9773062166686053
723,751,1240,5324.15,4.277932843751304,20.590317576219487,47.6167,-65.65,BATHURST,1.074459169271191,4842.738600300267,0.9773062166686053
724,751,1323,4652.15,4.273588051025234,24.277623200008552,46.1,-60.75,BADDECK,1.1101472478047103,4095.4703305039898,0.9773062166686053
725,752,387,3029.15,4.320322100495983,-17.139486636019633,48.8881,-123.546,SALTSPRING ST MARY'S L,0.8763917097479094,3377.9497150575003,0.9773062166686053
726,752,407,3118.15,4.304995978015404,-16.251515426315816,49.1596,-122.26050000000001,HATZIC LAKE,0.6275302775914628,4856.159915026655,0.9773062166686053
727,752,706,6257.15,4.329181842759334,-3.0410843278094837,51.7333,-101.9,PELLY 2,1.0436109227883341,5859.608653088277,0.9773062166686053
728,752,1094,6875.15,4.299655318895919,14.13040416250506,49.7833,-74.85,CHAPAIS 2,1.0838347821941088,6199.4013717911885,0.9773062166686053
729,752,1098,6865.15,4.341123900397775,14.331937270448247,49.7667,-74.5333,CHIBOUGAMAU CHAPAIS A,1.0850107876379549,6183.674715316512,0.9773062166686053
730,752,1336,4792.15,4.323895497489409,24.83497938384116,45.9,-60.0,LOUISBOURG,1.2863028857188858,3640.9760393183055,0.9773062166686053
731,753,401,2955.15,4.348260777208051,-16.539751080453726,49.1092,-122.698,CLOVERDALE EAST,0.6377066608738642,4528.863572211426,0.9773062166686053
732,753,418,3227.15,4.3534327670116,-15.766173011136742,49.3564,-121.579,LAIDLAW,0.5517359990898489,5716.345792779206,0.9773062166686053
733,753,419,3228.15,4.348558395632354,-15.712158813189633,49.3683,-121.49799999999999,HOPE A,0.5468796805835385,5768.8942839719075,0.9773062166686053
734,753,456,5046.15,4.36631428443424,-14.094840391206992,49.8572,-119.126,JOE RICH CREEK,0.7873755633802006,6263.381789588179,0.9773062166686053
735,753,489,4398.15,4.366764447583278,-12.655892445140642,50.2387,-116.97200000000001,DUNCAN LAKE DAM,0.5912249931815645,7270.226033088237,0.9773062166686053
736,753,559,5364.15,4.381566459654021,-9.529007623571745,50.9497,-112.189,GEM,1.0208568433204142,5135.310770011141,0.9773062166686053
737,753,725,6192.15,4.350752600757855,-2.2113579097034943,51.8,-100.56700000000001,PINE RIVER,1.0817187035875664,5594.455073647174,0.9773062166686053
738,753,1192,5502.15,4.345598033008107,18.495415831965524,48.45,-68.5167,RIMOUSKI,1.0297878844988921,5221.7407885506655,0.9773062166686053
739,753,1200,6111.15,4.346610293759574,18.82751828514304,48.3333,-68.05,ST CHARLES GARNIER,1.1311329679168314,5280.0732145519805,0.9773062166686053
740,754,378,3314.15,4.3892107164985825,-17.525926516978938,48.8244,-124.133,COWICHAN LAKE FORESTRY,0.7840465586299066,4131.054925656697,0.9773062166686053
741,754,385,2934.15,4.407282646003369,-17.245770999404836,48.935,-123.742,CHEMAINUS,0.8148361860018399,3519.189605101452,0.9773062166686053
742,754,403,3271.15,4.409177694832759,-16.42221087748146,49.2044,-122.55799999999999,HANEY EAST,0.6814805739987267,4691.131857063737,0.9773062166686053
743,754,404,3289.15,4.4049085695262455,-16.388393899957713,49.2111,-122.507,MAPLE RIDGE KANAKA CREEK,0.6768317018128814,4749.344237194483,0.9773062166686053
744,754,406,3183.15,4.39691745751756,-16.29436243406389,49.2333,-122.367,STAVE FALLS,0.6393464805286041,4865.7689974559735,0.9773062166686053
745,754,447,3443.15,4.40295622329628,-14.48264311850057,49.7833,-119.71700000000001,PEACHLAND,0.5404369734058331,6226.465000564651,0.9773062166686053
746,754,452,4032.15,4.417462893979642,-14.262401308174447,49.8595,-119.397,KELOWNA EAST,0.6308449835792811,6246.6142461527215,0.9773062166686053
747,754,533,5172.15,4.394858083561403,-10.672781136320898,50.7292,-113.961,OKOTOKS,0.879303117966106,5748.614152801594,0.9773062166686053
748,754,547,5399.15,4.424569884169865,-10.075790246745512,50.8833,-113.05,GLEICHEN,1.000633768575447,5273.2808200530435,0.9773062166686053
749,754,633,5581.15,4.388030623549306,-6.257256460178759,51.4833,-107.05,OUTLOOK PFRA,0.9980396443276125,5465.206339408212,0.9773062166686053
750,754,1207,6118.15,4.415906609261064,19.14630208065784,48.2833,-67.5667,LAC HUMQUI,1.1207849797795746,5334.926981879236,0.9773062166686053
751,755,402,3150.15,4.440452463283688,-16.502915772943545,49.2083,-122.69,PITT MEADOWS CS,0.6493493022989997,4741.14805011526,0.9773062166686053
752,755,404,3289.15,4.469260897504862,-16.412284099721834,49.2645,-122.573,HANEY UBC RF ADMIN,0.6617516335913091,4857.572810376754,0.9773062166686053
753,755,451,3670.15,4.447394586976578,-14.312197407856804,49.8742,-119.484,KELOWNA PC BURNETTS NURSERY,0.5753083093441188,6234.675134790749,0.9773062166686053
754,755,656,6054.15,4.453073929756193,-5.25564738770876,51.6667,-105.46700000000001,WATROUS,1.0322085524135853,5732.13467163127,0.9773062166686053
755,755,657,6138.15,4.448566909522275,-5.214211817459767,51.6667,-105.4,WATROUS EAST,1.0447982286791642,5741.636987103394,0.9773062166686053
756,755,674,6078.65,4.473443711760957,-4.46219952097385,51.7667,-104.2,WYNYARD,1.004537887442594,5913.865975803833,0.9773062166686053
757,755,1197,5866.15,4.462982010220393,18.71157237016122,48.4833,-68.15,ST GABRIEL,1.0869235001790858,5274.543113628459,0.9773062166686053
758,755,1227,5580.15,4.442055448008857,20.024656104182274,47.9833,-66.3333,CHARLO A,1.052415249395684,5181.904469813437,0.9773062166686053
759,756,364,3385.15,4.511538415015823,-18.159479475326084,48.7228,-125.09700000000001,PACHENA POINT,0.9219940231479952,3588.2316547562787,0.9773062166686053
760,756,396,3111.15,4.490015022667979,-16.765094095768198,49.1708,-123.09299999999999,RICHMOND NATURE PARK,0.6977353528919714,4357.735670675256,0.9773062166686053
761,756,403,3347.15,4.48959888614015,-16.445466360704515,49.2732,-122.631,PITT POLDER,0.6665575501202678,4907.589003428282,0.9773062166686053
762,756,453,3914.1499999999996,4.5057727167806005,-14.231007445272844,49.953050000000005,-119.389,KELOWNA A,0.6135413227757492,6234.825570781621,0.9773062166686053
763,756,574,5498.15,4.478107795265021,-8.875774398307927,51.1667,-111.2,BIG STONE,1.0370167215523043,5181.571389835562,0.9773062166686053
764,756,593,5641.15,4.4960464794674335,-8.012063646924494,51.3333,-109.85,ALSASK HARDENE,1.049338587403732,5253.910444483569,0.9773062166686053
765,756,1182,5958.15,4.480082579908052,18.043947655953147,48.7333,-69.0833,FORESTVILLE,1.0840895282479572,5371.269515216833,0.9773062166686053
766,756,1221,6201.15,4.489153147866319,19.740328662103547,48.1333,-66.7,L'ALVERNE,1.1407519844953191,5312.65562354092,0.9773062166686053
767,757,371,3388.15,4.539017149256139,-17.838013524950405,48.8594,-124.655,NITINAT RIVER HATCHERY,0.8146197128567207,4064.792449465479,0.9773062166686053
768,757,384,3255.15,4.547856150701866,-17.285246670498605,49.0544,-123.87,NANAIMO A,0.8708874458849531,3652.915593422238,0.9773062166686053
769,757,395,3112.15,4.531847882450481,-16.812356613135417,49.195,-123.182,VANCOUVER INT'L A,0.7108100701636098,4278.953928586186,0.9773062166686053
770,757,399,3049.15,4.546831998043405,-16.634725554060687,49.2667,-122.93299999999999,BURNABY MTN TERMINAL,0.62720806178541,4751.13990415293,0.9773062166686053
771,757,517,6456.15,4.542115258758745,-11.393993690309564,50.7125,-115.12,KANANASKIS POCATERRA,0.8886639029267063,7100.137082157833,0.9773062166686053
772,757,621,6083.15,4.543253953489351,-6.782143420224657,51.5667,-107.917,ROSETOWN EAST,1.0958986729982927,5424.8631359889305,0.9773062166686053
773,757,1195,5522.15,4.5562730774171545,18.628454874362962,48.6,-68.2167,MONT-JOLI A,1.0214848643067682,5283.320108750808,0.9773062166686053
774,757,1226,5598.15,4.558528198692667,20.001159833155274,48.1,-66.3,NOUVELLE,1.0421120859724284,5250.017604141003,0.9773062166686053
775,757,1247,5103.15,4.553130535964961,20.90147083831138,47.75,-65.0667,BERTRAND,1.1466224896324382,4349.592184600475,0.9773062166686053
776,757,1332,4738.15,4.547908489350023,24.68599969266512,46.1667,-60.0481,SYDNEY A,1.2144676701571888,3812.883260950873,0.9773062166686053
777,758,363,3252.15,4.598239668615089,-18.211071960248056,48.7861,-125.21600000000001,CAPE BEALE LIGHT,0.8458283717952051,3757.672973056001,0.9773062166686053
778,758,394,3139.15,4.598340299011298,-16.836437539271188,49.25,-123.25,VANCOUVER UBC,0.7304250096979548,4200.172186497139,0.9773062166686053
779,758,453,3766.15,4.590826836110048,-14.224088312309972,50.0366,-119.416,WINFIELD,0.5918439680978478,6219.007046292903,0.9773062166686053
780,758,503,4830.15,4.603340912302254,-11.994721657058577,50.6308,-116.061,KOOTENAY NP WEST GATE,0.6181803023109916,7636.179290725889,0.9773062166686053
781,758,620,5688.15,4.601498258506275,-6.836789854473691,51.6167,-108.01700000000001,ROSETOWN,1.0237256776180126,5430.228505431516,0.9773062166686053
782,758,724,6307.15,4.586182571642997,-2.251761325269158,52.0333,-100.65,COWAN,1.0956600319332261,5625.84809595122,0.9773062166686053
783,758,1211,6208.15,4.574521181843739,19.322738338492357,48.3667,-67.2333,CAUSAPSCAL,1.1206679047104051,5413.971046649239,0.9773062166686053
784,758,1327,4385.15,4.594963936759009,24.44192719124036,46.3167,-60.3333,POINT ACONI,1.0369056700845782,4133.099547690547,0.9773062166686053
785,759,365,3344.15,4.619705458344962,-18.133245871845638,48.8333,-125.117,BAMFIELD EAST,0.8409865591910237,3886.219760296973,0.9773062166686053
786,759,396,2888.15,4.6139940975641816,-16.742374252793972,49.2954,-123.12200000000001,VANCOUVER HARBOUR CS,0.6164722187195223,4578.644201573728,0.9773062166686053
787,759,400,3057.15,4.643765710670216,-16.553165661100365,49.3847,-122.863,BUNTZEN BAY,0.5986103364455142,4991.179601123335,0.9773062166686053
788,759,453,3363.15,4.614789997167405,-14.236490669980348,50.0561,-119.445,OKANAGAN CENTRE,0.5291862271159713,6211.097784048547,0.9773062166686053
789,759,590,5612.15,4.616906810059531,-8.179567243060628,51.4247,-110.146,SIBBALD WESTGARD,1.0381293741932107,5283.338686124023,0.9773062166686053
790,759,603,5809.15,4.610409614867476,-7.570753106418941,51.5167,-109.18299999999999,KINDERSLEY A,1.0594766004379927,5358.606699018551,0.9773062166686053
791,759,716,6364.15,4.620556672303039,-2.6003435111991897,52.05,-101.21700000000001,SWAN RIVER,1.079520633424306,5761.560424354427,0.9773062166686053
792,759,1249,5307.15,4.651853828796736,21.005823736238465,47.8,-64.8667,BAS CARAQUET,1.2485751482260021,4154.103735896201,0.9773062166686053
793,759,1251,5193.15,4.632375784571248,21.087559840485376,47.75,-64.7667,HAUT SHIPPAGAN,1.2925146502860774,3926.68491453403,0.9773062166686053
794,760,386,2909.15,4.680156506521059,-17.195737935424567,49.2089,-123.809,ENTRANCE ISLAND,0.806696010516921,3524.4135872193415,0.9773062166686053
795,760,524,6068.15,4.664327229451434,-11.091911224522784,50.9,-114.7,ELBOW RS,0.9217339225781137,6434.005056567735,0.9773062166686053
796,760,626,5750.15,4.679668930226122,-6.553164192605149,51.7333,-107.583,HARRIS,1.0182531824637098,5518.919497192206,0.9773062166686053
797,760,678,6368.15,4.673267097978612,-4.267899575614031,51.9833,-103.917,PASWEGIN,1.0431469814701053,5966.208687971491,0.9773062166686053
798,760,707,6618.15,4.6772057377107075,-2.9985995226180022,52.0833,-101.867,PELLY,1.1115433627053113,5818.899518326838,0.9773062166686053
799,760,716,6218.15,4.685995917015492,-2.6066397449072016,52.115,-101.23299999999999,SWAN RIVER RCS,1.0527823606826971,5772.35797077481,0.9773062166686053
800,760,1207,6198.15,4.661496433489361,19.133442349688185,48.5167,-67.45,AMQUI,1.1228685053591585,5394.657075101575,0.9773062166686053
801,760,1250,5073.15,4.662707364772209,21.02564696281144,47.8022,-64.8333,BAS CARAQUET,1.2255437242001084,4045.568456831967,0.9773062166686053
802,761,457,4157.15,4.724799050467952,-14.040005615571921,50.2167,-119.2,VERNON COLDSTREAM RANCH,0.6535796335545113,6216.241036349607,0.9773062166686053
803,761,668,6211.15,4.731195483550668,-4.7067675930473545,52.0,-104.633,LEROY,1.0248223591574706,5923.168492002507,0.9773062166686053
804,761,1200,5798.15,4.740397070800668,18.829758434149777,48.7,-67.8333,BAIE DES SABLES,1.068865541005655,5301.478832263238,0.9773062166686053
805,761,1235,5499.15,4.715470111362363,20.38318679106956,48.1,-65.6833,CAPLAN,1.0457065241214338,5139.447213364672,0.9773062166686053
806,761,1315,4641.15,4.70829070687878,23.912394653903753,46.65,-60.95,CHETICAMP,1.203851240482433,3767.761825517415,0.9773062166686053
807,762,456,4031.15,4.755604639639365,-14.0864930211582,50.2333,-119.28299999999999,VERNON,0.6354857108006869,6199.459544668316,0.9773062166686053
808,762,531,5169.15,4.76924219822372,-10.75830623635522,51.0761,-114.22200000000001,COP UPPER,0.8570932481069383,5894.157305579672,0.9773062166686053
809,762,533,5179.15,4.7640512978146194,-10.70197599110477,51.0833,-114.133,UNIVERSITY OF CALGARY,0.8774782944788968,5768.365467165339,0.9773062166686053
810,762,534,5284.15,4.778503714622416,-10.625797002736029,51.1139,-114.02,CALGARY INT'L A,0.9051371848365297,5705.469547958175,0.9773062166686053
811,762,654,6118.15,4.745942265607827,-5.326736878329552,51.95,-105.633,VISCOUNT,1.031100003932638,5798.958400451773,0.9773062166686053
812,762,1323,4868.15,4.753863616254572,24.273625615981253,46.5333,-60.45,WRECK COVE BROOK,1.1316887296795894,4204.047574126052,0.9773062166686053
813,763,360,3238.65,4.809502318099838,-18.3557025285089,48.9332,-125.53399999999999,AMPHITRITE POINT,0.8544696170205832,3704.2309235642883,0.9773062166686053
814,763,391,3055.15,4.788781407389454,-16.97143584939462,49.3856,-123.541,GIBSONS GOWER POINT,0.7262819162673346,4111.0993141622575,0.9773062166686053
815,763,529,5750.15,4.816583810372801,-10.845805340030955,51.1031,-114.374,SPRINGBANK A,0.9320741179619283,6029.195783340614,0.9773062166686053
816,764,457,3804.15,4.859998740791233,-14.047864832441528,50.3443,-119.271,VERNON NORTH,0.5999438594288414,6196.945573673032,0.9773062166686053
817,764,520,5500.15,4.8363904848695105,-11.26905824222256,51.0275,-115.035,KANANASKIS,0.7862666147692595,6836.524261159546,0.9773062166686053
818,764,590,5615.15,4.864690176494659,-8.17501403860561,51.6697,-110.206,ESTHER 1,1.0262741903417647,5347.226943999464,0.9773062166686053
819,764,774,6608.15,4.859701908610029,-0.013483923037703209,52.3597,-97.022,BERENS RIVER CS,1.1062043075343755,5838.149455477467,0.9773062166686053
820,764,1005,6959.15,4.838614639714897,10.181446848171866,51.2667,-80.65,MOOSONEE UA,1.0868128793394838,6257.949907497234,0.9773062166686053
821,764,1206,5902.15,4.832697161248764,19.11358756844058,48.6833,-67.3833,ST RENE DE MATANE,1.0736300391972862,5372.621551296465,0.9773062166686053
822,764,1323,4755.15,4.873758057634859,24.25294202573579,46.65,-60.4,INGONISH BEACH,1.1309460202851709,4109.159564503269,0.9773062166686053
823,765,378,3557.15,4.907850733280436,-17.545222341415535,49.3058,-124.429,COOMBS,0.7842647889342496,4432.718206496176,0.9773062166686053
824,765,520,5459.15,4.895315794269252,-11.275867224351858,51.0833,-115.06700000000001,BOW VALLEY,0.7806201884177537,6834.644186618471,0.9773062166686053
825,765,529,5474.15,4.916387552544458,-10.861806565950413,51.1969,-114.434,COCHRANE,0.8867207592432866,6033.377216229811,0.9773062166686053
