,ilocy,ilocx,SL50 (kPa),rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
75,665,1169,2.5,0.4860499102898444,17.47520195436037,45.15,-71.8,COATICOOK,0.7885845648145435,2.257060071619028,0.7119530937351894
76,666,1099,2.9,0.5043901353927333,14.364356559816647,46.0667,-76.05,WRIGHT,1.0347719326560172,1.9952840878980362,0.7119530937351894
77,666,1132,3.0,0.5070676872066261,15.82450983689447,45.6667,-74.0333,MONTREAL/MIRABEL INT'L A,1.3057983462410143,1.635673140002084,0.7119530937351894
78,666,1134,2.2,0.521333283639665,15.929713258832273,45.65,-73.8833,STE THERESE OUEST,0.9819253459858306,1.5951281964769843,0.7119530937351894
79,666,1142,2.7,0.4892824791896059,16.280985270212184,45.5167,-73.4167,MONTREAL/ST-HUBERT A,1.363419693280767,1.4098911454472889,0.7119530937351894
80,666,1154,2.3,0.5088716677241474,16.78949405383804,45.3833,-72.7167,GRANBY,0.9521083169379468,1.7198590606342306,0.7119530937351894
81,666,1164,2.1,0.5272872692490097,17.226791433609083,45.2667,-72.1167,MAGOG,0.7128769986478548,2.097278351917263,0.7119530937351894
82,668,1049,2.5,0.6116695306403618,12.166449577432108,46.7097,-79.1011,BARRAGE TEMISCAMINGUE,0.8380791422817702,2.1237645044977866,0.7119530937351894
83,668,1155,4.2,0.6005135224791582,16.855793371577782,45.45045263,-72.58703684,ST HYACINTHE composite,1.6920378854410576,1.767219882850525,0.7119530937351894
84,668,1161,3.3,0.6214263288690471,17.08527176163669,45.4,-72.2667,BONSECOURS,1.1767468804195576,1.9965595392005235,0.7119530937351894
85,668,1174,3.4,0.6002534616609015,17.66009565819819,45.2,-71.5,ST MALO D AUCKLAND,1.0212452197620963,2.3702833284874942,0.7119530937351894
86,669,1146,2.2,0.6436379439510136,16.440798499950514,45.6167,-73.1333,STE MADELEINE,0.9958215598150361,1.5728689450229827,0.7119530937351894
87,669,1150,2.5,0.6413453724906322,16.600395614683634,45.5667,-72.9167,ST HYACINTHE 2,1.0764338950179864,1.6534993394166886,0.7119530937351894
88,669,1266,2.1,0.6616967255468574,21.753266688790557,43.8308,-66.0886,YARMOUTH A,2.2691615241676844,0.6588783922697141,0.7119530937351894
89,670,1167,2.6,0.6886805319462729,17.390734475406397,45.3689,-71.8236,LENNOXVILLE,0.8416800781664561,2.199265601894657,0.7119530937351894
90,671,1098,3.2,0.7391769186864998,14.331629182838835,46.3018,-76.0061,MANIWAKI UA,1.097802460970839,2.0752821941552595,0.7119530937351894
91,671,1141,2.7,0.738457158552364,16.240560473908765,45.7667,-73.3667,VERCHERES,1.2154312053171716,1.581556689243787,0.7119530937351894
