,ilocy,ilocx,mean RH (%),rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
182,732,1263,77.0,3.419170347604767,21.608220895106566,46.4303,-64.7681,BUCTOUCHE CDA CS,1.0807324194465588,79.33725483354155,1.1135369268636566
183,733,556,70.0,3.4919469342595337,-9.668283227416524,50.05,-112.133,VAUXHALL CDA CS,0.9964317681185627,78.22671594226128,1.1135369268636566
184,734,586,68.0,3.509125391368239,-8.333259311197898,50.3069,-110.091,SCHULER AGDM,0.9625561114624609,78.66607476179502,1.1135369268636566
185,734,1183,75.0,3.5026325469840005,18.071611554798213,47.8058,-69.5486,RIVIERE-DU-LOUP,1.0595494891053836,78.8214900516721,1.1135369268636566
186,734,1327,82.0,3.527571178938827,24.45827343914825,45.35,-60.9833,HART ISLAND (AUT),1.0843039009980044,84.21073457245441,1.1135369268636566
187,735,474,66.0,3.5652891404836695,-13.311122271809033,49.2964,-117.632,CASTLEGAR A,0.886887943481,82.86665492885439,1.1135369268636566
188,735,502,65.0,3.571559414933753,-12.065385886346006,49.6122,-115.782,CRANBROOK A,0.8450111488237972,85.65555655317209,1.1135369268636566
189,735,515,66.0,3.5657829046224143,-11.467856191599479,49.74515,-114.8835,SPARWOOD COMPOSITE,0.8753763456896813,83.95638919749217,1.1135369268636566
190,735,767,72.0,3.584645139984343,-0.3490100752920779,51.0834,-97.5545,FISHER BRANCH (AUT),1.0015228122066568,80.05275342409257,1.1135369268636566
191,735,1139,70.0,3.5858890255644726,16.122340479606144,48.5167,-72.2667,ROBERVAL A,0.9790528427484962,79.61529906969434,1.1135369268636566
192,735,1315,81.0,3.5504531204191316,23.905245644814915,45.6084,-61.6797,TRACADIE,1.0804980184945134,83.4767760163312,1.1135369268636566
193,736,446,64.0,3.6280316709637113,-14.524794319905412,49.0283,-119.441,OSOYOOS CS,0.8504506185688508,83.79835555790643,1.1135369268636566
194,736,540,67.0,3.6081148703473227,-10.361061959962393,50.0258,-113.224,BARONS AGCM,0.9465020557982572,78.82389017839296,1.1135369268636566
195,736,820,72.0,3.6085516827729736,2.018623133323337,51.0669,-93.7931,RED LAKE A,1.0080706520099925,79.5327773646847,1.1135369268636566
196,736,1157,74.0,3.6254941753179493,16.906447140250897,48.3072,-71.1292,LATERRIERE,1.0301591813370758,79.98932017570216,1.1135369268636566
197,736,1281,80.0,3.631858308369431,22.414812996378107,46.3028,-63.5756,MAPLE PLAINS,1.1051053803746784,80.61037049596986,1.1135369268636566
198,737,534,63.0,3.6421323328406863,-10.62702051987502,50.0036,-113.639,CLARESHOLM,0.8843625452417752,79.32586784668875,1.1135369268636566
199,737,552,68.0,3.6601523349675458,-9.831331034647569,50.1833,-112.433,ENCHANT AGDM,0.9655278104555471,78.42395652073743,1.1135369268636566
200,737,563,67.0,3.6503923431492087,-9.35506824693226,50.265,-111.701,ROLLING HILLS AGCM,0.950347388346136,78.50494988964141,1.1135369268636566
201,737,731,71.0,3.637650982133446,-1.9186062210436028,51.1,-100.05,DAUPHIN A,0.9986525378185173,79.16779742033481,1.1135369268636566
202,737,1158,74.0,3.677953743438618,16.97946760951628,48.3333,-71.0,BAGOTVILLE A,1.0292059360359505,80.06340587704526,1.1135369268636566
203,737,1160,76.0,3.662019493356082,17.041652278761006,48.2981,-70.9195,LA BAIE,1.061153832360242,79.7516852513312,1.1135369268636566
204,737,1256,78.0,3.6767683756974234,21.31198319515317,46.7833,-65.0167,KOUCHIBOUGUAC CS,1.1224738764216682,77.37897702550804,1.1135369268636566
205,738,1276,78.0,3.684710788877479,22.195185432129644,46.44,-63.8349,SUMMERSIDE COMPOSITE,1.0813844567095283,80.31914991607434,1.1135369268636566
206,739,713,78.0,3.760196423505861,-2.739158794258717,51.1833,-101.363,ROBLIN,1.075388351487416,80.76699006013138,1.1135369268636566
207,739,1155,74.0,3.7341605230781916,16.86002063192468,48.425,-71.1425,JONQUIERE,1.0211278548887017,80.69678267359772,1.1135369268636566
208,739,1248,74.0,3.765619739795685,20.940153426022277,47.00945,-65.4664,MIRAMICHI RCS COMPOSITE,1.088622582680123,75.69357268433886,1.1135369268636566
209,739,1287,78.0,3.745334014783396,22.703007279034583,46.2886,-63.1286,CHARLOTTETOWN A,1.07425846903233,80.85193908092083,1.1135369268636566
210,740,1052,72.0,3.7814550733955166,12.289198024598608,49.76225,-77.8049,MATAGAMI COMPOSITE,0.9438981177363777,84.93994979718282,1.1135369268636566
211,740,1171,74.0,3.802860285901953,17.561084638260063,48.2603,-70.1144,POINTE CLAVEAU,1.092119096243214,75.45123317719168,1.1135369268636566
212,741,387,82.0,3.8239210122061644,-17.15789936957119,48.4133,-123.325,VICTORIA GONZALES CS,1.0544330846174024,86.59632302409345,1.1135369268636566
213,741,1133,77.0,3.8382573925206396,15.845783579360823,48.8417,-72.5469,NORMANDIN,1.0482248700436725,81.7976617602378,1.1135369268636566
214,742,380,83.0,3.8731095045639248,-17.440320329245736,48.3667,-123.75,VICTORIA MARINE,1.0593049406369828,87.24925315094559,1.1135369268636566
215,742,385,84.0,3.866425232576927,-17.22336588045333,48.432,-123.439,ESQUIMALT HARBOUR,1.0796393503020338,86.6373588832046,1.1135369268636566
216,742,387,80.0,3.860863145810521,-17.13098660583699,48.457,-123.305,VICTORIA UNIVERSITY CS,1.0328875830035609,86.2465147369144,1.1135369268636566
217,742,540,68.0,3.8753849419885085,-10.387030233865174,50.2819,-113.35,CHAMPION AGDM,0.9633018145286032,78.60517844428942,1.1135369268636566
218,742,630,73.0,3.8673502491107055,-6.388839086316044,50.95,-107.15,LUCKY LAKE,1.0235748446588848,79.41597635504311,1.1135369268636566
219,742,697,70.0,3.887198018830976,-3.425408340145934,51.2667,-102.467,YORKTON A,0.9618660694816836,81.03787767714815,1.1135369268636566
220,744,386,77.0,3.9669161304813976,-17.202327127922683,48.5338,-123.459,VICTORIA HARTLAND CS,0.9996408156274375,85.77315174419351,1.1135369268636566
221,744,562,70.0,3.9532646939536473,-9.393077020352113,50.5553,-111.849,BROOKS,0.9911361855463786,78.64467670251206,1.1135369268636566
222,745,639,72.0,4.004028274264496,-6.011103315258324,51.1333,-106.583,ELBOW CS,1.0037966666867946,79.87141359894497,1.1135369268636566
223,746,387,78.0,4.066814708077395,-17.144251143372646,48.6472,-123.426,VICTORIA INT'L A,1.0158995416399494,85.49652474018762,1.1135369268636566
224,746,447,62.0,4.074800059239958,-14.502483686793461,49.4631,-119.602,PENTICTON A,0.8137361959985068,84.84234793172872,1.1135369268636566
225,746,597,69.0,4.042323964101323,-7.864251449612356,50.9095,-109.501,LEADER AIRPORT,0.9704777426694681,79.17136537541487,1.1135369268636566
226,746,1294,79.0,4.050689586418005,22.98365073703906,46.4503,-62.5758,ST. PETERS,1.0838777694918764,81.16175061277349,1.1135369268636566
227,747,394,80.0,4.113870510243994,-16.861279139610314,48.7839,-123.045,SATURNA ISLAND CS,1.023249939224993,87.05884137805447,1.1135369268636566
228,748,870,72.0,4.132586328310283,4.232948026607022,51.4478,-90.216,PICKLE LAKE (AUT) COMPOSITE,0.9900255982700349,80.98240982281672,1.1135369268636566
229,749,405,76.0,4.198174141908334,-16.35606704872496,49.0253,-122.36,ABBOTSFORD A,0.9756960392205432,86.73685557773253,1.1135369268636566
230,749,422,79.0,4.1991101393692425,-15.578263258483593,49.2667,-121.233,HOPE SLIDE,1.01100394512749,87.01194258063526,1.1135369268636566
231,749,447,62.0,4.1788700064708015,-14.503447269573998,49.5626,-119.649,SUMMERLAND CS,0.8138705692879011,84.82834012041113,1.1135369268636566
232,749,658,77.0,4.190016549970016,-5.148031551390762,51.4167,-105.25,LAST MOUNTAIN CS,1.059401161145618,80.93472662969452,1.1135369268636566
233,749,1154,75.0,4.20185281218835,16.777550400371577,48.8942,-71.0317,ONATCHIWAY,1.0236705226744047,81.58413050381216,1.1135369268636566
234,750,434,67.0,4.249087464114037,-15.0688028537222,49.4664,-120.5115,PRINCETON A COMPOSITE,0.8711794075264543,85.63904685453608,1.1135369268636566
235,750,561,72.0,4.2504422562418815,-9.465240944258065,50.8333,-112.05,ROSEMARY AGDM,1.0165353967690052,78.87050366274845,1.1135369268636566
236,751,399,82.0,4.2800796662597635,-16.622603912934878,49.0181,-122.784,WHITE ROCK CAMPBELL SCIENTIFIC,1.047096617203,87.20305891802687,1.1135369268636566
237,751,415,77.0,4.282087444883862,-15.91382619343588,49.2431,-121.76,AGASSIZ RCS,0.9916502035080496,86.46430269986382,1.1135369268636566
238,751,1238,75.0,4.264025097535811,20.52416016276687,47.6292,-65.7483,BATHURST A,1.0895075626509232,76.65414392495816,1.1135369268636566
239,752,1092,77.0,4.314826475256753,14.041572275934413,49.8225,-74.9753,CHAPAIS,1.0044709707378392,85.36069818475599,1.1135369268636566
240,752,1098,74.0,4.341123900397775,14.331937270448247,49.7667,-74.5333,CHIBOUGAMAU CHAPAIS A,0.9694154672720594,85.00146260280903,1.1135369268636566
241,753,419,76.0,4.348558395632354,-15.712158813189633,49.3683,-121.498,HOPE A,0.9784975735663257,86.48851946887478,1.1135369268636566
242,753,555,70.0,4.359475769684267,-9.711349543044342,50.8925,-112.465,BASSANO AGCM,0.9919725053930152,78.57837234064614,1.1135369268636566
243,754,633,74.0,4.388030623549306,-6.257256460178759,51.4833,-107.05,OUTLOOK PFRA,1.030154753295195,79.98966400371309,1.1135369268636566
244,754,1193,78.0,4.416708703505286,18.502904398959508,48.5139,-68.4683,POINTE-AU-PERE (INRS),1.148260776837294,75.64124983402833,1.1135369268636566
245,755,402,81.0,4.440452463283688,-16.502915772943545,49.2083,-122.69,PITT MEADOWS CS,1.029464730346472,87.6149404803796,1.1135369268636566
246,755,657,77.0,4.448566909522275,-5.214211817459767,51.6667,-105.4,WATROUS EAST,1.0565025567444168,81.15677791894248,1.1135369268636566
247,755,674,73.0,4.473443711760957,-4.46219952097385,51.7667,-104.2,WYNYARD (AUT),0.9940323886536662,81.77620426548174,1.1135369268636566
248,755,1227,74.0,4.445044420877726,20.023108968557214,47.98665,-66.33375,CHARLO A COMPOSITE,1.1008141351179301,74.85526389891686,1.1135369268636566
249,755,1317,80.0,4.446991408341724,24.01922014584583,46.3684,-60.9759,NORTHEAST MARGAREE (AUT),1.060728764682268,83.98278345527524,1.1135369268636566
250,756,453,70.0,4.506705494696645,-14.223333606531101,49.9561,-119.378,KELOWNA A,0.9192415219370602,84.79554395693734,1.1135369268636566
251,756,567,71.0,4.495893017200723,-9.19575838743062,51.1253,-111.705,POLLOCKVILLE AGDM,0.9986215088124333,79.17025730933793,1.1135369268636566
252,757,384,75.0,4.547856150701866,-17.285246670498605,49.0544,-123.87,NANAIMO A,0.9766143998960402,85.51509124139925,1.1135369268636566
253,757,395,79.0,4.531847882450481,-16.812356613135417,49.195,-123.182,VANCOUVER INT'L A,1.012558803674449,86.87832934047768,1.1135369268636566
254,757,477,78.0,4.53565887991749,-13.171565240541375,50.2694,-117.817,NAKUSP CS,1.0231441062628568,84.89115048770167,1.1135369268636566
255,757,621,73.0,4.543253953489351,-6.782143420224657,51.5667,-107.917,ROSETOWN EAST,1.0180126588280278,79.84988689102232,1.1135369268636566
256,757,1195,74.0,4.5562730774171545,18.628454874362962,48.6,-68.2167,MONT-JOLI A,1.0749036959757423,76.6596420650601,1.1135369268636566
257,757,1332,79.0,4.547908489350023,24.68599969266512,46.1667,-60.0481,SYDNEY A,1.03133245680276,85.29685713076789,1.1135369268636566
258,758,544,68.0,4.601576348302695,-10.188871211149374,51.0333,-113.283,STRATHMORE AGDM,0.9650494054905762,78.46283371185194,1.1135369268636566
259,758,587,70.0,4.597677436781176,-8.312432835564865,51.3833,-110.35,OYEN AGDM,0.980908724549698,79.46466672140066,1.1135369268636566
260,758,1314,79.0,4.588363646646774,23.89393865227279,46.55,-61.05,GRAND ETANG,1.0530334234869756,83.53905513362551,1.1135369268636566
261,759,396,78.0,4.613994097564178,-16.742374252793955,49.2954,-123.122,VANCOUVER HARBOUR CS,0.9979729949548677,87.03229519681861,1.1135369268636566
262,759,556,69.0,4.648897319967058,-9.67540328145398,51.1833,-112.5,HUSSAR AGDM,0.9738898573306606,78.89398105468223,1.1135369268636566
263,759,603,71.0,4.610409614867476,-7.570753106418949,51.5167,-109.183,KINDERSLEY A,0.9905267287047136,79.81725229232917,1.1135369268636566
264,759,1207,75.0,4.623485216674943,19.159314658896264,48.4719,-67.4347,AMQUI,1.1151700856470954,74.89016302505385,1.1135369268636566
265,760,396,77.0,4.67786479441112,-16.76938595703542,49.347,-123.193,WEST VANCOUVER AUT,0.9859470018498819,86.9644546893774,1.1135369268636566
266,760,716,73.0,4.685995917015492,-2.6066397449072096,52.115,-101.233,SWAN RIVER RCS,1.0297594633404907,78.93901299761004,1.1135369268636566
267,760,1250,77.0,4.662707364772209,21.02564696281144,47.8022,-64.8333,BAS CARAQUET,1.0888671823323537,78.74453813994234,1.1135369268636566
268,761,1241,76.0,4.7250359023055095,20.634839340816264,48.0119,-65.3317,NEW CARLISLE 1,1.1304257305431598,74.86454364496329,1.1135369268636566
269,761,1315,77.0,4.704626271084214,23.916315122938823,46.645,-60.9472,CHETICAMP CS,1.018840317689047,84.15680247419337,1.1135369268636566
270,762,531,62.0,4.76924219822372,-10.758306236355214,51.0761,-114.222,COP UPPER,0.8678883018944381,79.54858858547445,1.1135369268636566
271,762,534,61.0,4.778503714622416,-10.625797002736029,51.1139,-114.02,CALGARY INT'L A,0.8604434983540185,78.9427227570681,1.1135369268636566
272,763,529,65.0,4.816583810372801,-10.845805340030955,51.1031,-114.374,SPRINGBANK A,0.9058137371571345,79.9059423334642,1.1135369268636566
273,764,395,79.0,4.8334767565191905,-16.7885490023161,49.4878,-123.299,HOWE SOUND - PAM ROCKS,1.0169842440118648,86.50027543711145,1.1135369268636566
274,764,590,70.0,4.864690176494659,-8.17501403860561,51.6697,-110.206,ESTHER 1,0.9774054953783124,79.74948498758516,1.1135369268636566
275,764,774,75.0,4.859701908610029,-0.013483923037703209,52.3597,-97.022,BERENS RIVER CS,1.0592808840982668,78.84147705154541,1.1135369268636566
276,764,1005,77.5,4.853192638299974,10.190266595970183,51.279125,-80.6314,MOOSONEE UA,1.0346794105238526,83.40661943610206,1.1135369268636566
277,765,382,82.0,4.890221179886947,-17.364549459480404,49.3503,-124.16,BALLENAS ISLAND,1.05796708018348,86.30705974989715,1.1135369268636566
278,765,520,62.0,4.895315794269249,-11.275867224351842,51.0833,-115.067,BOW VALLEY,0.8398925362458535,82.20014643080185,1.1135369268636566
279,765,1322,77.0,4.883307348938683,24.243318232091806,46.6628,-60.4064,INGONISH BEACH RCS,0.9753993019015044,87.9048643989698,1.1135369268636566
280,766,372,77.0,4.945895438594795,-17.81291919406879,49.25,-124.833,PORT ALBERNI A,0.9613708476157246,89.18758414731352,1.1135369268636566
281,766,379,79.0,4.9296002355417565,-17.512957381789764,49.3372,-124.394,QUALICUM BEACH AIRPORT,1.00281880868272,87.72214527745395,1.1135369268636566
282,766,555,67.0,4.927662707280547,-9.731934430373395,51.4453,-112.677,DRUMHELLER EAST,0.9424630306234957,79.16169831140009,1.1135369268636566
283,766,1252,78.0,4.942492261216898,21.153051514564137,48.0089,-64.4942,MISCOU ISLAND (AUT),1.0876289040330653,79.85801036851139,1.1135369268636566
284,767,358,84.0,5.0044347021713405,-18.449748667971477,49.0822,-125.773,TOFINO A,1.054223739229731,88.72604398463848,1.1135369268636566
285,768,640,71.0,5.039762809078846,-5.965341609252912,52.1667,-106.717,SASKATOON DIEFENBAKER INT'L A,0.9785098318301588,80.79747309175974,1.1135369268636566
286,768,900,75.0,5.02058830583224,5.562715540897963,52.1961,-87.9361,LANSDOWNE HOUSE (AUT),1.0316212425702331,80.95536042540196,1.1135369268636566
287,769,379,78.0,5.079148563625665,-17.48702781581934,49.4866,-124.435,SISTERS ISLAND,1.003597148713256,86.5445666189127,1.1135369268636566
288,769,399,78.0,5.08339526237996,-16.606789185471683,49.7832,-123.161,SQUAMISH AIRPORT,0.9913985945398252,87.60944465094877,1.1135369268636566
289,769,513,64.0,5.069347677214045,-11.553046379784682,51.18835,-115.5595,BANFF CS COMPOSITE,0.8451338838041234,84.32553076500649,1.1135369268636566
290,769,1145,77.0,5.0684658115503245,16.386396578181373,49.8403,-71.1683,CHUTE-DES-PASSES,1.0231732689961957,83.80041383667185,1.1135369268636566
291,769,1191,75.0,5.058478584630331,18.448044213540186,49.1333,-68.2,BAIE-COMEAU A,1.0763453988829763,77.59151439811589,1.1135369268636566
292,770,556,71.0,5.138070948144064,-9.687548815657058,51.6603,-112.675,MORRIN AGDM,0.9970075788971746,79.29841606096106,1.1135369268636566
293,771,424,64.0,5.184233667687611,-15.498892268984644,50.22885,-121.5825,LYTTON COMPOSITE,0.8177827346102631,87.14583996840918,1.1135369268636566
294,771,570,73.0,5.1715504380844495,-9.052190682327568,51.8158,-111.683,SPONDIN AGCM,1.021600550927888,79.56945166798842,1.1135369268636566
295,771,584,71.0,5.18190198753528,-8.438819655987178,51.9369,-110.713,CONSORT AGDM,0.9903110881598981,79.83463252362799,1.1135369268636566
296,771,1296,80.0,5.160340225196276,23.067063733372112,47.42100000000001,-61.779,ILES DE LA MADELEINE COMPOSITE,1.079246358670525,82.5418158082366,1.1135369268636566
297,772,459,77.0,5.207853828775503,-13.959067681366966,50.703,-119.291,SALMON ARM CS,1.010895834249119,84.8181785536686,1.1135369268636566
298,772,562,73.0,5.1987883260020045,-9.406860009659002,51.775,-112.252,CRAIGMYLE AGCM,1.0232132466453328,79.44404153049743,1.1135369268636566
299,772,1191,72.0,5.1887276143913486,18.43614600800423,49.2592,-68.1458,BAIE-COMEAU,1.0512817505629974,76.2637215867649,1.1135369268636566
300,773,476,78.0,5.258987524420587,-13.208070252451712,50.9572,-118.1745,REVELSTOKE A COMPOSITE,1.0101615042852272,85.98217208526762,1.1135369268636566
301,774,549,73.0,5.3099265254253885,-9.989132869980383,51.7675,-113.206,THREE HILLS,1.0289986684041694,78.99737692286168,1.1135369268636566
302,774,593,71.0,5.301782684398907,-8.034036962194845,52.1242,-110.101,BODO AGDM,0.9879212803273187,80.02775462142594,1.1135369268636566
303,776,375,79.0,5.398827057118161,-17.69177543345937,49.7167,-124.9,COMOX A,1.0330206696957813,85.15746083583726,1.1135369268636566
304,776,405,74.0,5.367198301998756,-16.368037148016132,50.1289,-122.955,WHISTLER,0.9345735331420615,88.17041106532702,1.1135369268636566
305,776,494,71.0,5.3944151406758785,-12.392954006362155,51.2992,-116.982,GOLDEN A,0.9006892521828451,87.77846700814162,1.1135369268636566
306,776,574,71.0,5.3949422586397935,-8.86254343967241,52.07045,-111.4495,CORONATION A COMPOSITE,0.9923540316677584,79.67027823170007,1.1135369268636566
307,776,1213,80.0,5.405639870783257,19.402403838180682,49.1092,-66.6544,CAP-CHAT,1.150960563481896,77.39878930308264,1.1135369268636566
308,776,1251,80.0,5.366053007944036,21.097471836404118,48.4194,-64.3169,CAP-D'ESPOIR,1.1097003375032837,80.2765856136625,1.1135369268636566
309,777,381,78.0,5.420220326338664,-17.40753530712463,49.8342,-124.5,POWELL RIVER A,1.0219427164700519,84.99094802043196,1.1135369268636566
310,777,443,62.0,5.4168346831905705,-14.660457567490088,50.7022,-120.442,KAMLOOPS A,0.8156376478964951,84.64455955852081,1.1135369268636566
311,777,537,71.0,5.416627615103591,-10.525009840106886,51.7586,-114.085,OLDS AGDM,1.0041778705478763,78.73218891408563,1.1135369268636566
312,777,611,75.0,5.410314696485807,-7.227641306952379,52.3597,-108.835,SCOTT CDA,1.034195472716383,80.75385332660166,1.1135369268636566
313,777,702,70.0,5.427034731484576,-3.2249597601387054,52.8167,-102.317,HUDSON BAY A COMPOSITE,0.9708942221272937,80.28432253893492,1.1135369268636566
314,777,1201,79.0,5.422717212948875,18.882282923933264,49.3167,-67.3811,POINTE-DES-MONTS,1.165420085288439,75.48301108990808,1.1135369268636566
315,778,555,68.0,5.484581550677684,-9.697295705595849,51.9978,-112.803,BIG VALLEY AGCM,0.9533347237437653,79.42699362651203,1.1135369268636566
316,779,529,68.0,5.517534556250312,-10.883216694736563,51.7781,-114.683,SUNDRE A,0.9590479301286616,78.95383395131286,1.1135369268636566
317,779,544,70.0,5.524228340797437,-10.187388476931687,51.9358,-113.591,WIMBORNE AGCM,0.9852124064635732,79.11754294715934,1.1135369268636566
318,780,588,72.0,5.551407514468578,-8.246042385577823,52.3342,-110.51,CADOGAN AGCM,0.9995396031934642,80.21158789309641,1.1135369268636566
319,780,670,78.0,5.541979838388668,-4.606198823522794,52.8167,-104.6,MELFORT,1.0661411679596218,81.4675231626125,1.1135369268636566
320,782,1246,74.0,5.651301920249028,20.85593090429929,48.7769,-64.4781,GASPE A,1.0417366452642056,79.10034936614122,1.1135369268636566
321,783,371,77.0,5.703163327113734,-17.835905794927697,49.9519,-125.273,CAMPBELL RIVER A,0.9825981839101362,87.26084046614028,1.1135369268636566
322,783,571,72.0,5.673227190517969,-9.015923551224448,52.3153,-111.779,ALLIANCE AGCM,1.0069230124750284,79.62342477118786,1.1135369268636566
323,783,744,75.0,5.7063233640495,-1.365436807885565,53.1864,-99.2678,GRAND RAPIDS (AUT),1.034626981117482,80.72017358813792,1.1135369268636566
324,785,541,69.0,5.801064729915265,-10.31761829085488,52.1786,-113.893,RED DEER A,0.9681529646418816,79.36147567550248,1.1135369268636566
325,785,560,71.0,5.80114413522297,-9.50199083700556,52.3469,-112.596,STETTLER AGDM,0.9930335405311608,79.6157617848747,1.1135369268636566
326,785,591,73.0,5.782834529229405,-8.101626068486448,52.5869,-110.343,RIBSTONE SOUTH AGCM,1.0106626691338538,80.43059088222935,1.1135369268636566
327,785,620,70.0,5.765774172302074,-6.816518407766225,52.7719,-108.256,NORTH BATTLEFORD A COMPOSITE,0.9562547500406837,81.51340934739378,1.1135369268636566
328,787,1230,75.0,5.868272928845077,20.155391389530983,49.2508,-65.3247,CAP-MADELEINE,1.0502191777564647,79.5217524909268,1.1135369268636566
329,788,576,71.0,5.899614217282353,-8.776780488424757,52.5822,-111.465,BELLSHILL AGCM,0.9906741225121819,79.80537697586567,1.1135369268636566
330,789,1140,78.0,5.94133415030525,16.191733535969586,50.7289,-71.0131,BONNARD 1,1.0193781244957745,85.20477162321649,1.1135369268636566
331,789,1147,78.0,5.97269704592703,16.505185607563952,50.6564,-70.5319,MANOUANE EST,1.0269375749508123,84.57756577806144,1.1135369268636566
332,790,547,68.0,6.011625811417479,-10.086977829025768,52.4333,-113.6,PRENTISS,0.9492562310274025,79.76825281913034,1.1135369268636566
333,790,657,70.0,6.007061876745139,-5.205649220236125,53.2167,-105.667,PRINCE ALBERT A,0.9526963277802228,81.8178706136859,1.1135369268636566
334,790,680,73.0,6.022339598671445,-4.196613718484254,53.3333,-104.0,NIPAWIN A COMPOSITE,1.0040777050662464,80.95807251858434,1.1135369268636566
335,791,432,67.0,6.040529782467067,-15.168750889719446,51.1447,-121.505,CLINTON (AUT),0.8966217744317005,83.20896974329293,1.1135369268636566
336,791,545,74.0,6.047101757492389,-10.177073514979266,52.4489,-113.756,LACOMBE CDA 2,1.0328682503685056,79.77951937094724,1.1135369268636566
337,792,582,69.0,6.101760253486226,-8.51030655742628,52.8294,-111.096,WAINWRIGHT CFB AIRFIELD 21,0.9569944007856438,80.28683124009446,1.1135369268636566
338,792,1330,85.0,6.07942366355763,24.598257854640586,47.5739,-59.1547,PORT AUX BASQUES,1.0715447905138304,88.33101483142264,1.1135369268636566
339,794,529,71.0,6.182117809439772,-10.874585430531898,52.42735,-114.9145,ROCKY MTN HOUSE A COMPOSITE,1.0032312345300134,78.80647958928193,1.1135369268636566
340,794,596,73.0,6.1838732114001385,-7.88359819250942,53.0189,-110.102,RIVERCOURSE AGCM,1.0041212859880049,80.95455877231348,1.1135369268636566
341,795,535,76.0,6.2439010814346885,-10.582020508956104,52.5531,-114.472,LEEDALE AGDM,1.0687096620128675,79.1878369306059,1.1135369268636566
342,795,564,72.0,6.20569266152084,-9.314940305333598,52.7803,-112.428,ROSALIND AGCM,1.0037596067708692,79.8743625399592,1.1135369268636566
343,795,572,72.0,6.206484689719541,-8.970219103168288,52.8475,-111.872,KILLAM AGDM,1.003470863392946,79.89734596089404,1.1135369268636566
344,796,590,72.0,6.28848290458475,-8.183879472767455,53.0708,-110.621,GILT EDGE NORTH AGCM,0.9926946041073689,80.76467667140825,1.1135369268636566
345,797,366,82.0,6.335759578282908,-18.08989630523469,50.4535,-125.993,FANNY ISLAND,1.03277026482993,88.41271976188837,1.1135369268636566
346,797,632,77.0,6.295206216756323,-6.310304850448561,53.3667,-107.55,SPIRITWOOD WEST,1.0657477477468629,80.45275587001957,1.1135369268636566
347,798,806,72.0,6.37108696084185,1.3946292957132782,53.85,-94.65,ISLAND LAKE A,1.0010516398612206,80.09043244292391,1.1135369268636566
348,799,514,68.0,6.406167945919117,-11.529902496188551,52.492,-116.04,NORDEGG CS,0.9674439711341497,78.26862669675879,1.1135369268636566
349,799,582,74.0,6.39023592991597,-8.509207539713254,53.1133,-111.181,ALBERT HALL AGCM,1.024527892417588,80.42897923790679,1.1135369268636566
350,800,598,71.0,6.467027949933973,-7.816700497910845,53.3092,-110.072,LLOYDMINSTER A,0.972152860197411,81.32581309411053,1.1135369268636566
351,800,763,72.0,6.452753004204012,-0.5033945328851623,53.95,-97.85,NORWAY HOUSE A,0.9949951965845758,80.57793546078524,1.1135369268636566
352,802,560,77.0,6.5168158846192465,-9.491987419918509,53.05,-112.817,CAMROSE,1.0706485465058593,80.08449051589155,1.1135369268636566
353,802,575,73.0,6.519155409001907,-8.823180162448537,53.1822,-111.732,VIKING AGCM,1.0130889227150979,80.23796711071819,1.1135369268636566
354,802,720,71.0,6.530706804739108,-2.4262533068727663,53.9667,-101.1,THE PAS A COMPOSITE,0.9717458274600158,81.35987783345819,1.1135369268636566
355,802,870,75.0,6.5178768261047715,4.222264895214605,53.82445,-89.88115,BIG TROUT LAKE COMPOSITE,1.0171665554566975,82.10579581755589,1.1135369268636566
356,802,1209,74.0,6.5281147544200975,19.221659956798636,50.2167,-66.25835,SEPT-ILES A COMPOSITE,1.030171564710099,79.98835864888125,1.1135369268636566
357,803,468,75.0,6.576161870116752,-13.555416375438215,52.129,-119.29,BLUE RIVER A COMPOSITE,0.9585453921745754,87.12708881246597,1.1135369268636566
358,803,568,72.0,6.581022963586244,-9.12691376887489,53.185,-112.246,HOLDEN AGDM,1.0020221125594924,80.01286371753909,1.1135369268636566
359,803,587,73.0,6.584772918176092,-8.290268669050546,53.3438,-110.882,VERMILION AGDM,1.0058359917513033,80.81655093641324,1.1135369268636566
360,803,1351,83.0,6.597500707225498,25.503301629128412,47.6167,-57.6167,BURGEO,1.0804138352451074,85.54459588969988,1.1135369268636566
361,805,354,84.0,6.6747472272446595,-18.602265614133806,50.5833,-126.933,ALERT BAY,1.031970929799437,90.63927980483524,1.1135369268636566
362,805,1133,79.0,6.681568308578967,15.871063520888601,51.5325,-71.1108,LAC BENOIT,1.0164123087912538,86.54894914333002,1.1135369268636566
363,805,1239,80.0,6.672664893036011,20.54019153843304,49.8386,-64.2933,PORT-MENIER,1.1037610972172158,80.70854678035582,1.1135369268636566
364,806,653,72.0,6.729632151874412,-5.362566278886246,53.9167,-106.067,WASKESIU LAKE,1.0026404992568987,79.96351513189849,1.1135369268636566
365,806,1389,86.0,6.714805284597526,27.17979422671576,46.9167,-55.3833,ST LAWRENCE COMPOSITE,1.1282189528362807,84.88084291575547,1.1135369268636566
366,807,539,70.0,6.762574807232476,-10.4434834705437,53.0894,-114.441,BRETON PLOTS,0.9848031920665543,79.15041858961416,1.1135369268636566
367,808,546,70.0,6.8155085797781725,-10.093559028413027,53.2172,-113.895,THORSBY AGCM,0.9725173128432169,80.15033136281265,1.1135369268636566
